SCHUL_CODE,공시년도,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE,학교명,연도,학교시설확충,세입세출구분,정부이전수입/인적자원운용,학부모부담수입/기본적교육활동,행정활동수입/교육활동지원,1인당 예산,설립구분,지역,학교과정구분명(초-중-고),학교교육시설 보수확충금액,학생복지및 자치활동지원금액
S010002393,1937,0.3786809241363928,A,서울청구초등학교,2024,,예산세입,741419000,165540000,125988000,,공립,서울특별시 중구,초,0.0,6208000.0
S010002393,1937,0.3786809241363928,A,서울청구초등학교,2024,0.0,예산세출,10500000,188555000,77459000,2148871.4,공립,서울특별시 중구,초,0.0,6208000.0
S010002394,1923,0.3108656794130806,A,서울청운초등학교,2022,,예산세입,487127000,105468000,83000000,,공립,서울특별시 종로구,초,0.0,1200000.0
S010002394,1923,0.3108656794130806,A,서울청운초등학교,2022,30000000.0,예산세출,9340000,55000000,69488000,1453884.2,공립,서울특별시 종로구,초,0.0,1200000.0
S010002394,1923,0.3108656794130806,A,서울청운초등학교,2023,,예산세입,543257000,86839000,131314000,,공립,서울특별시 종로구,초,9441140.0,0.0
S010002394,1923,0.3108656794130806,A,서울청운초등학교,2023,14657000.0,예산세출,12780000,99200000,78845000,1772625.6,공립,서울특별시 종로구,초,9441140.0,0.0
S010002394,1923,0.3108656794130806,A,서울청운초등학교,2024,,예산세입,649597000,59771000,234788000,,공립,서울특별시 종로구,초,12822000.0,0.0
S010002394,1923,0.3108656794130806,A,서울청운초등학교,2024,140788000.0,예산세출,17330000,122190000,65236000,2614300.0,공립,서울특별시 종로구,초,12822000.0,0.0
S010002395,1943,0.394879773319232,A,서울청파초등학교,2022,,예산세입,483579000,0,8400000,,공립,서울특별시 용산구,초,0.0,0.0
S010002395,1943,0.394879773319232,A,서울청파초등학교,2022,0.0,예산세출,6540000,78118000,66203000,1383727.0,공립,서울특별시 용산구,초,0.0,0.0
S010002395,1943,0.394879773319232,A,서울청파초등학교,2023,,예산세입,524709000,0,20680000,,공립,서울특별시 용산구,초,0.0,5700000.0
S010002395,1943,0.394879773319232,A,서울청파초등학교,2023,0.0,예산세출,9760000,109173000,63023000,1475299.2,공립,서울특별시 용산구,초,0.0,5700000.0
S010002395,1943,0.394879773319232,A,서울청파초등학교,2024,,예산세입,610132000,240000000,13921000,,공립,서울특별시 용산구,초,0.0,6500000.0
S010002395,1943,0.394879773319232,A,서울청파초등학교,2024,0.0,예산세출,13920000,118573000,66318000,2441813.9,공립,서울특별시 용산구,초,0.0,6500000.0
S010002396,1957,0.3470604537859056,A,서울충무초등학교,2022,,예산세입,368246000,70232000,5250000,,공립,서울특별시 중구,초,0.0,320000.0
S010002396,1957,0.3470604537859056,A,서울충무초등학교,2022,0.0,예산세출,7295000,49140000,36617000,2229461.5,공립,서울특별시 중구,초,0.0,320000.0
S010002396,1957,0.3470604537859056,A,서울충무초등학교,2023,,예산세입,485953000,0,4400000,,공립,서울특별시 중구,초,0.0,666310.0
S010002396,1957,0.3470604537859056,A,서울충무초등학교,2023,0.0,예산세출,14083000,96973000,44955000,2708005.2,공립,서울특별시 중구,초,0.0,666310.0
S010002396,1957,0.3470604537859056,A,서울충무초등학교,2024,,예산세입,532080000,70325000,22245000,,공립,서울특별시 중구,초,0.0,1400000.0
S010002396,1957,0.3470604537859056,A,서울충무초등학교,2024,0.0,예산세출,23226000,99225000,39251000,3635919.5,공립,서울특별시 중구,초,0.0,1400000.0
S010002397,1959,0.3041245911315265,A,서울한강초등학교,2022,,예산세입,371809000,37760000,1300000,,공립,서울특별시 용산구,초,10056000.0,0.0
S010002397,1959,0.3041245911315265,A,서울한강초등학교,2022,0.0,예산세출,5930000,48146000,55143000,1886588.5,공립,서울특별시 용산구,초,10056000.0,0.0
S010002397,1959,0.3041245911315265,A,서울한강초등학교,2023,,예산세입,432938000,35387000,1300000,,공립,서울특별시 용산구,초,0.0,0.0
S010002397,1959,0.3041245911315265,A,서울한강초등학교,2023,0.0,예산세출,14080000,75590000,57910000,2040822.8,공립,서울특별시 용산구,초,0.0,0.0
S010002397,1959,0.3041245911315265,A,서울한강초등학교,2024,,예산세입,508411000,34000000,2900000,,공립,서울특별시 용산구,초,,
S010002397,1959,0.3041245911315265,A,서울한강초등학교,2024,0.0,예산세출,16290000,104250000,40265000,3079505.6,공립,서울특별시 용산구,초,,
S010002398,1921,0.3350479489052782,A,서울한남초등학교,2022,,예산세입,464187000,0,2600000,,공립,서울특별시 용산구,,0.0,0.0
S010002398,1921,0.3350479489052782,A,서울한남초등학교,2022,0.0,예산세출,7180000,61790000,96611000,1626396.6,공립,서울특별시 용산구,,0.0,0.0
S010002398,1921,0.3350479489052782,A,서울한남초등학교,2023,,예산세입,515306000,0,4300000,,공립,서울특별시 용산구,,0.0,0.0
S010002398,1921,0.3350479489052782,A,서울한남초등학교,2023,0.0,예산세출,12650000,92395000,101910000,1718083.9,공립,서울특별시 용산구,,0.0,0.0
S010002398,1921,0.3350479489052782,A,서울한남초등학교,2024,,예산세입,621916000,296904000,4200000,,공립,서울특별시 용산구,,0.0,300910.0
S010002398,1921,0.3350479489052782,A,서울한남초등학교,2024,0.0,예산세출,18190000,94104000,99310000,3319368.4,공립,서울특별시 용산구,,0.0,300910.0
S010002399,1910,0.3036869751924297,A,서울혜화초등학교,2022,,예산세입,569664000,122750000,5200000,,공립,서울특별시 종로구,초,0.0,0.0
S010002399,1910,0.3036869751924297,A,서울혜화초등학교,2022,0.0,예산세출,14320000,86721000,142190000,1371454.9,공립,서울특별시 종로구,초,0.0,0.0
S010002399,1910,0.3036869751924297,A,서울혜화초등학교,2023,,예산세입,591666000,101960000,10000000,,공립,서울특별시 종로구,초,0.0,2338470.0
S010002399,1910,0.3036869751924297,A,서울혜화초등학교,2023,0.0,예산세출,16870000,103705000,128547000,1583070.1,공립,서울특별시 종로구,초,0.0,2338470.0
S010002399,1910,0.3036869751924297,A,서울혜화초등학교,2024,,예산세입,688151000,437378000,10000000,,공립,서울특별시 종로구,초,,
S010002399,1910,0.3036869751924297,A,서울혜화초등학교,2024,0.0,예산세출,15300000,158780000,107317000,2786465.4,공립,서울특별시 종로구,초,,
S010002400,1895,0.3648458593473434,A,서울효제초등학교,2022,,예산세입,419480000,0,2700000,,공립,서울특별시 종로구,초,0.0,0.0
S010002400,1895,0.3648458593473434,A,서울효제초등학교,2022,1000000.0,예산세출,4692000,70620000,42324000,2366031.7,공립,서울특별시 종로구,초,0.0,0.0
S010002400,1895,0.3648458593473434,A,서울효제초등학교,2023,,예산세입,490949000,0,3810000,,공립,서울특별시 종로구,초,0.0,993870.0
S010002400,1895,0.3648458593473434,A,서울효제초등학교,2023,1000000.0,예산세출,10310000,83425000,84806000,2525162.7,공립,서울특별시 종로구,초,0.0,993870.0
S010002400,1895,0.3648458593473434,A,서울효제초등학교,2024,,예산세입,572498000,0,2800000,,공립,서울특별시 종로구,초,0.0,0.0
S010002400,1895,0.3648458593473434,A,서울효제초등학교,2024,500000.0,예산세출,13380000,81100000,89149000,3097630.8,공립,서울특별시 종로구,초,0.0,0.0
S010002401,1967,0.4238179590800338,B,서울후암초등학교,2022,,예산세입,460286000,0,2300000,,공립,서울특별시 용산구,,0.0,2731750.0
S010002401,1967,0.4238179590800338,B,서울후암초등학교,2022,0.0,예산세출,9240000,53380000,78964000,1630358.1,공립,서울특별시 용산구,,0.0,2731750.0
S010002401,1967,0.4238179590800338,B,서울후암초등학교,2023,,예산세입,500852000,0,3100000,,공립,서울특별시 용산구,,0.0,8704070.0
S010002401,1967,0.4238179590800338,B,서울후암초등학교,2023,0.0,예산세출,8840000,71780000,85793000,1940563.0,공립,서울특별시 용산구,,0.0,8704070.0
S010002401,1967,0.4238179590800338,B,서울후암초등학교,2024,,예산세입,566621000,171139000,3100000,,공립,서울특별시 용산구,,0.0,5710000.0
S010002401,1967,0.4238179590800338,B,서울후암초등학교,2024,0.0,예산세출,11000000,85240000,70402000,2904045.8,공립,서울특별시 용산구,,0.0,5710000.0
S010002402,1946,0.4340893305990304,B,서울흥인초등학교,2022,,예산세입,494957000,0,13500000,,공립,서울특별시 중구,,0.0,0.0
S010002402,1946,0.4340893305990304,B,서울흥인초등학교,2022,0.0,예산세출,5550000,64060000,108788000,1432132.8,공립,서울특별시 중구,,0.0,0.0
S010002402,1946,0.4340893305990304,B,서울흥인초등학교,2023,,예산세입,534554000,0,14800000,,공립,서울특별시 중구,,0.0,0.0
S010002402,1946,0.4340893305990304,B,서울흥인초등학교,2023,0.0,예산세출,8850000,93260000,111480000,1533389.2,공립,서울특별시 중구,,0.0,0.0
S010002402,1946,0.4340893305990304,B,서울흥인초등학교,2024,,예산세입,646695000,0,17500000,,공립,서울특별시 중구,,,
S010002402,1946,0.4340893305990304,B,서울흥인초등학교,2024,0.0,예산세출,15880000,98720000,88905000,1886966.8,공립,서울특별시 중구,,,
S010002495,2000,0.3853050391358567,A,서울신기초등학교,2022,,예산세입,459339000,35621000,12100000,,공립,서울특별시 양천구,초,0.0,0.0
S010002495,2000,0.3853050391358567,A,서울신기초등학교,2022,0.0,예산세출,7645000,70500000,59002000,1363800.9,공립,서울특별시 양천구,초,0.0,0.0
S010002495,2000,0.3853050391358567,A,서울신기초등학교,2023,,예산세입,499153000,46797000,100061000,,공립,서울특별시 양천구,초,0.0,0.0
S010002495,2000,0.3853050391358567,A,서울신기초등학교,2023,49961000.0,예산세출,12410000,100940000,67527000,1803411.8,공립,서울특별시 양천구,초,0.0,0.0
S010002495,2000,0.3853050391358567,A,서울신기초등학교,2024,,예산세입,653195000,248985000,111700000,,공립,서울특별시 양천구,초,,
S010002495,2000,0.3853050391358567,A,서울신기초등학교,2024,50000000.0,예산세출,17990000,113370000,164415000,2973743.3,공립,서울특별시 양천구,초,,
S010005177,2003,0.4976104309969455,B,서울금동초등학교,2022,,예산세입,516124000,0,11000000,,공립,서울특별시 금천구,초,0.0,0.0
S010005177,2003,0.4976104309969455,B,서울금동초등학교,2022,0.0,예산세출,14880000,111175000,70466000,717095.2,공립,서울특별시 금천구,초,0.0,0.0
S010005177,2003,0.4976104309969455,B,서울금동초등학교,2023,,예산세입,574681000,0,4700000,,공립,서울특별시 금천구,초,0.0,0.0
S010005177,2003,0.4976104309969455,B,서울금동초등학교,2023,0.0,예산세출,15920000,107655000,69310000,863925.9,공립,서울특별시 금천구,초,0.0,0.0
S010005177,2003,0.4976104309969455,B,서울금동초등학교,2024,,예산세입,686173000,0,19200000,,공립,서울특별시 금천구,초,0.0,0.0
S010005177,2003,0.4976104309969455,B,서울금동초등학교,2024,0.0,예산세출,23380000,138080000,58351000,1165652.1,공립,서울특별시 금천구,초,0.0,0.0
S010005178,2003,0.3535000722100911,A,서울덕암초등학교,2022,,예산세입,505147000,0,2500000,,공립,서울특별시 노원구,,0.0,0.0
S010005178,2003,0.3535000722100911,A,서울덕암초등학교,2022,0.0,예산세출,15540000,81770000,103477000,1006829.6,공립,서울특별시 노원구,,0.0,0.0
S010005178,2003,0.3535000722100911,A,서울덕암초등학교,2023,,예산세입,577263000,125720000,6000000,,공립,서울특별시 노원구,,0.0,0.0
S010005178,2003,0.3535000722100911,A,서울덕암초등학교,2023,0.0,예산세출,22013000,89450000,111914000,1519797.5,공립,서울특별시 노원구,,0.0,0.0
S010005178,2003,0.3535000722100911,A,서울덕암초등학교,2024,,예산세입,606351000,161200000,2500000,,공립,서울특별시 노원구,,0.0,0.0
S010005178,2003,0.3535000722100911,A,서울덕암초등학교,2024,0.0,예산세출,22190000,112310000,94416000,1401525.1,공립,서울특별시 노원구,,0.0,0.0
S010005179,2003,0.3988708886223998,A,서울봉현초등학교,2022,,예산세입,520072000,0,3000000,,공립,서울특별시 관악구,,0.0,0.0
S010005179,2003,0.3988708886223998,A,서울봉현초등학교,2022,0.0,예산세출,10540000,92798000,50817000,679241.7,공립,서울특별시 관악구,,0.0,0.0
S010005179,2003,0.3988708886223998,A,서울봉현초등학교,2023,,예산세입,577597000,0,3800000,,공립,서울특별시 관악구,,0.0,0.0
S010005179,2003,0.3988708886223998,A,서울봉현초등학교,2023,0.0,예산세출,17000000,117520000,68765000,806162.2,공립,서울특별시 관악구,,0.0,0.0
S010005179,2003,0.3988708886223998,A,서울봉현초등학교,2024,,예산세입,655085000,0,15800000,,공립,서울특별시 관악구,,,
S010005179,2003,0.3988708886223998,A,서울봉현초등학교,2024,0.0,예산세출,16800000,134145000,55144000,1011460.8,공립,서울특별시 관악구,,,
S010005203,2003,0.3752852227429406,A,서울광진초등학교,2022,,예산세입,563110000,0,13365000,,공립,서울특별시 광진구,,0.0,500000.0
S010005203,2003,0.3752852227429406,A,서울광진초등학교,2022,0.0,예산세출,14080000,114165000,75464000,1012416.9,공립,서울특별시 광진구,,0.0,500000.0
S010005203,2003,0.3752852227429406,A,서울광진초등학교,2023,,예산세입,612757000,0,14100000,,공립,서울특별시 광진구,,0.0,400000.0
S010005203,2003,0.3752852227429406,A,서울광진초등학교,2023,0.0,예산세출,18340000,106950000,138965000,1159678.4,공립,서울특별시 광진구,,0.0,400000.0
S010005203,2003,0.3752852227429406,A,서울광진초등학교,2024,,예산세입,693208000,0,0,,공립,서울특별시 광진구,,0.0,200000.0
S010005203,2003,0.3752852227429406,A,서울광진초등학교,2024,0.0,예산세출,22550000,115130000,112067000,1331874.8,공립,서울특별시 광진구,,0.0,200000.0
S010005213,2004,0.3833347134499356,A,서울연광초등학교,2022,,예산세입,474834000,0,49300000,,공립,서울특별시 은평구,,0.0,5450000.0
S010005213,2004,0.3833347134499356,A,서울연광초등학교,2022,16000000.0,예산세출,5490000,54040000,55552000,2218658.4,공립,서울특별시 은평구,,0.0,5450000.0
S010005213,2004,0.3833347134499356,A,서울연광초등학교,2023,,예산세입,513967000,0,50000000,,공립,서울특별시 은평구,,0.0,6215000.0
S010005213,2004,0.3833347134499356,A,서울연광초등학교,2023,16000000.0,예산세출,8300000,60665000,47777000,2680402.8,공립,서울특별시 은평구,,0.0,6215000.0
S010005213,2004,0.3833347134499356,A,서울연광초등학교,2024,,예산세입,591851000,130258000,65000000,,공립,서울특별시 은평구,,0.0,7635000.0
S010005213,2004,0.3833347134499356,A,서울연광초등학교,2024,16000000.0,예산세출,19940000,108976000,38678000,3990592.0,공립,서울특별시 은평구,,0.0,7635000.0
S010005214,2004,0.2899828465131111,A,서울고원초등학교,2022,,예산세입,499989000,0,4841000,,공립,서울특별시 구로구,초,0.0,0.0
S010005214,2004,0.2899828465131111,A,서울고원초등학교,2022,0.0,예산세출,10230000,100378000,50618000,846878.0,공립,서울특별시 구로구,초,0.0,0.0
S010005214,2004,0.2899828465131111,A,서울고원초등학교,2023,,예산세입,553709000,0,4043000,,공립,서울특별시 구로구,초,0.0,0.0
S010005214,2004,0.2899828465131111,A,서울고원초등학교,2023,0.0,예산세출,14800000,124413000,49670000,967268.5,공립,서울특별시 구로구,초,0.0,0.0
S010005214,2004,0.2899828465131111,A,서울고원초등학교,2024,,예산세입,652543000,92456000,5043000,,공립,서울특별시 구로구,초,,
S010005214,2004,0.2899828465131111,A,서울고원초등학교,2024,0.0,예산세출,19820000,131744000,55155000,1373289.3,공립,서울특별시 구로구,초,,
S010005215,2003,0.3287653381272505,A,서울가인초등학교,2022,,예산세입,471712000,0,7002000,,공립,서울특별시 도봉구,초,0.0,300000.0
S010005215,2003,0.3287653381272505,A,서울가인초등학교,2022,0.0,예산세출,14230000,87537000,78299000,1155307.3,공립,서울특별시 도봉구,초,0.0,300000.0
S010005215,2003,0.3287653381272505,A,서울가인초등학교,2023,,예산세입,508186000,0,11202000,,공립,서울특별시 도봉구,초,0.0,400000.0
S010005215,2003,0.3287653381272505,A,서울가인초등학교,2023,0.0,예산세출,15100000,128325000,58212000,1337562.7,공립,서울특별시 도봉구,초,0.0,400000.0
S010005215,2003,0.3287653381272505,A,서울가인초등학교,2024,,예산세입,599712000,250514000,8602000,,공립,서울특별시 도봉구,초,,
S010005215,2003,0.3287653381272505,A,서울가인초등학교,2024,0.0,예산세출,18260000,130460000,47543000,2272051.4,공립,서울특별시 도봉구,초,,
S010005236,2004,0.3493805380082602,A,서울묵현초등학교,2022,,예산세입,574540000,0,1000000,,공립,서울특별시 중랑구,,0.0,300000.0
S010005236,2004,0.3493805380082602,A,서울묵현초등학교,2022,0.0,예산세출,13638000,100459000,142267000,1124838.1,공립,서울특별시 중랑구,,0.0,300000.0
S010005236,2004,0.3493805380082602,A,서울묵현초등학교,2023,,예산세입,616286000,0,1000000,,공립,서울특별시 중랑구,,0.0,300000.0
S010005236,2004,0.3493805380082602,A,서울묵현초등학교,2023,0.0,예산세출,17173000,122539000,129428000,1298328.5,공립,서울특별시 중랑구,,0.0,300000.0
S010005236,2004,0.3493805380082602,A,서울묵현초등학교,2024,,예산세입,691710000,4200000,1300000,,공립,서울특별시 중랑구,,0.0,300000.0
S010005236,2004,0.3493805380082602,A,서울묵현초등학교,2024,0.0,예산세출,20570000,135989000,107311000,1530757.6,공립,서울특별시 중랑구,,0.0,300000.0
S010005241,2005,0.3298134556937203,A,서울양진초등학교,2022,,예산세입,658709000,72900000,35605000,,공립,서울특별시 광진구,초,0.0,200000.0
S010005241,2005,0.3298134556937203,A,서울양진초등학교,2022,0.0,예산세출,14675000,190840000,115689000,547441.9,공립,서울특별시 광진구,초,0.0,200000.0
S010005241,2005,0.3298134556937203,A,서울양진초등학교,2023,,예산세입,696740000,0,42895000,,공립,서울특별시 광진구,초,0.0,200000.0
S010005241,2005,0.3298134556937203,A,서울양진초등학교,2023,0.0,예산세출,9740000,164240000,91109000,550132.2,공립,서울특별시 광진구,초,0.0,200000.0
S010005241,2005,0.3298134556937203,A,서울양진초등학교,2024,,예산세입,800827000,0,43100000,,공립,서울특별시 광진구,초,,
S010005241,2005,0.3298134556937203,A,서울양진초등학교,2024,0.0,예산세출,25800000,167400000,92610000,664583.3,공립,서울특별시 광진구,초,,
S010005244,2005,0.494253905856628,B,서울마장초등학교,2022,,예산세입,519637000,0,0,,공립,서울특별시 성동구,초,0.0,0.0
S010005244,2005,0.494253905856628,B,서울마장초등학교,2022,0.0,예산세출,5190000,70148000,123380000,1114693.9,공립,서울특별시 성동구,초,0.0,0.0
S010005244,2005,0.494253905856628,B,서울마장초등학교,2023,,예산세입,566170000,0,15900000,,공립,서울특별시 성동구,초,0.0,10856.0
S010005244,2005,0.494253905856628,B,서울마장초등학교,2023,0.0,예산세출,14010000,123214000,108471000,1314004.3,공립,서울특별시 성동구,초,0.0,10856.0
S010005244,2005,0.494253905856628,B,서울마장초등학교,2024,,예산세입,708063000,326879000,24000000,,공립,서울특별시 성동구,초,0.0,1175680.0
S010005244,2005,0.494253905856628,B,서울마장초등학교,2024,0.0,예산세출,15940000,180040000,176731000,2543598.1,공립,서울특별시 성동구,초,0.0,1175680.0
S010005247,2005,0.4104138479415701,B,서울서신초등학교,2022,,예산세입,517995000,0,60800000,,공립,서울특별시 은평구,초,0.0,0.0
S010005247,2005,0.4104138479415701,B,서울서신초등학교,2022,0.0,예산세출,6300000,92950000,82614000,1224319.6,공립,서울특별시 은평구,초,0.0,0.0
S010005247,2005,0.4104138479415701,B,서울서신초등학교,2023,,예산세입,554732000,0,51150000,,공립,서울특별시 은평구,초,0.0,0.0
S010005247,2005,0.4104138479415701,B,서울서신초등학교,2023,0.0,예산세출,14317000,120550000,83995000,1445455.0,공립,서울특별시 은평구,초,0.0,0.0
S010005247,2005,0.4104138479415701,B,서울서신초등학교,2024,,예산세입,631987000,98126000,54400000,,공립,서울특별시 은평구,초,,
S010005247,2005,0.4104138479415701,B,서울서신초등학교,2024,0.0,예산세출,18570000,150607000,75510000,2054601.5,공립,서울특별시 은평구,초,,
S010005249,2005,0.4070805302082524,B,서울석계초등학교,2022,,예산세입,458135000,0,3705000,,공립,서울특별시 성북구,초,,
S010005249,2005,0.4070805302082524,B,서울석계초등학교,2022,0.0,예산세출,13210000,76055000,82333000,993416.7,공립,서울특별시 성북구,초,,
S010005249,2005,0.4070805302082524,B,서울석계초등학교,2023,,예산세입,507080000,0,3505000,,공립,서울특별시 성북구,초,,
S010005249,2005,0.4070805302082524,B,서울석계초등학교,2023,0.0,예산세출,18910000,112930000,64364000,1159432.1,공립,서울특별시 성북구,초,,
S010005249,2005,0.4070805302082524,B,서울석계초등학교,2024,,예산세입,626926000,90080000,2994000,,공립,서울특별시 성북구,초,,
S010005249,2005,0.4070805302082524,B,서울석계초등학교,2024,0.0,예산세출,22400000,125290000,59466000,1776155.7,공립,서울특별시 성북구,초,,
S010005251,2005,0.1465568247120893,A,서울보라매초등학교,2022,,예산세입,810730000,0,5000000,,공립,서울특별시 동작구,초,0.0,400000.0
S010005251,2005,0.1465568247120893,A,서울보라매초등학교,2022,0.0,예산세출,11400000,143110000,180111000,577698.2,공립,서울특별시 동작구,초,0.0,400000.0
S010005251,2005,0.1465568247120893,A,서울보라매초등학교,2023,,예산세입,825632000,0,16181000,,공립,서울특별시 동작구,초,0.0,0.0
S010005251,2005,0.1465568247120893,A,서울보라매초등학교,2023,0.0,예산세출,22160000,183590000,171753000,648771.9,공립,서울특별시 동작구,초,0.0,0.0
S010005251,2005,0.1465568247120893,A,서울보라매초등학교,2024,,예산세입,953140000,164700000,16500000,,공립,서울특별시 동작구,초,0.0,0.0
S010005251,2005,0.1465568247120893,A,서울보라매초등학교,2024,0.0,예산세출,26060000,246950000,148894000,933533.7,공립,서울특별시 동작구,초,0.0,0.0
S010005253,2005,0.4206870555999308,B,서울염경초등학교,2022,,예산세입,623099000,21600000,5900000,,공립,서울특별시 강서구,초,,
S010005253,2005,0.4206870555999308,B,서울염경초등학교,2022,0.0,예산세출,13630000,91959000,124363000,732232.1,공립,서울특별시 강서구,초,,
S010005253,2005,0.4206870555999308,B,서울염경초등학교,2023,,예산세입,694087000,30670000,9900000,,공립,서울특별시 강서구,초,0.0,0.0
S010005253,2005,0.4206870555999308,B,서울염경초등학교,2023,0.0,예산세출,18080000,127024000,124734000,856434.0,공립,서울특별시 강서구,초,0.0,0.0
S010005253,2005,0.4206870555999308,B,서울염경초등학교,2024,,예산세입,785939000,123353000,8100000,,공립,서울특별시 강서구,초,,
S010005253,2005,0.4206870555999308,B,서울염경초등학교,2024,0.0,예산세출,28650000,149270000,106657000,1147499.4,공립,서울특별시 강서구,초,,
S010005254,2005,0.3899455315732537,A,서울영문초등학교,2022,,예산세입,657749000,0,4600000,,공립,서울특별시 영등포구,,0.0,0.0
S010005254,2005,0.3899455315732537,A,서울영문초등학교,2022,0.0,예산세출,10040000,117255000,142421000,635926.4,공립,서울특별시 영등포구,,0.0,0.0
S010005254,2005,0.3899455315732537,A,서울영문초등학교,2023,,예산세입,728786000,0,4600000,,공립,서울특별시 영등포구,,0.0,1000000.0
S010005254,2005,0.3899455315732537,A,서울영문초등학교,2023,0.0,예산세출,14000000,116580000,132856000,678726.1,공립,서울특별시 영등포구,,0.0,1000000.0
S010005254,2005,0.3899455315732537,A,서울영문초등학교,2024,,예산세입,851634000,97400000,5590000,,공립,서울특별시 영등포구,,0.0,0.0
S010005254,2005,0.3899455315732537,A,서울영문초등학교,2024,0.0,예산세출,19640000,148740000,126555000,871322.6,공립,서울특별시 영등포구,,0.0,0.0
S010005257,2005,0.3828894628184314,A,서울조원초등학교,2022,,예산세입,375046000,92716000,89000000,,공립,서울특별시 관악구,초,0.0,1890.0
S010005257,2005,0.3828894628184314,A,서울조원초등학교,2022,28000000.0,예산세출,17255000,36660000,31450000,1335122.1,공립,서울특별시 관악구,초,0.0,1890.0
S010005257,2005,0.3828894628184314,A,서울조원초등학교,2023,,예산세입,588949000,114730000,94200000,,공립,서울특별시 관악구,초,0.0,0.0
S010005257,2005,0.3828894628184314,A,서울조원초등학교,2023,48000000.0,예산세출,21014000,78540000,166644000,1815458.4,공립,서울특별시 관악구,초,0.0,0.0
S010005257,2005,0.3828894628184314,A,서울조원초등학교,2024,,예산세입,675720000,115745000,134032000,,공립,서울특별시 관악구,초,0.0,0.0
S010005257,2005,0.3828894628184314,A,서울조원초등학교,2024,68000000.0,예산세출,28430000,117606000,125535000,2201169.4,공립,서울특별시 관악구,초,0.0,0.0
S010005259,2005,0.3816547362492153,A,서울화일초등학교,2022,,예산세입,612871000,0,107001000,,공립,서울특별시 강서구,,0.0,0.0
S010005259,2005,0.3816547362492153,A,서울화일초등학교,2022,24300000.0,예산세출,10280000,112670000,85374000,1123860.0,공립,서울특별시 강서구,,0.0,0.0
S010005259,2005,0.3816547362492153,A,서울화일초등학교,2023,,예산세입,654853000,6000000,100001000,,공립,서울특별시 강서구,,0.0,569580.0
S010005259,2005,0.3816547362492153,A,서울화일초등학교,2023,23400000.0,예산세출,19160000,144775000,86350000,1247413.0,공립,서울특별시 강서구,,0.0,569580.0
S010005259,2005,0.3816547362492153,A,서울화일초등학교,2024,,예산세입,781573000,8775000,70000000,,공립,서울특별시 강서구,,0.0,7770000.0
S010005259,2005,0.3816547362492153,A,서울화일초등학교,2024,23400000.0,예산세출,22338000,161095000,85968000,1550047.3,공립,서울특별시 강서구,,0.0,7770000.0
S010005269,2005,0.4089420050625112,B,서울행현초등학교,2022,,예산세입,546380000,0,14200000,,공립,서울특별시 성동구,초,0.0,4540.0
S010005269,2005,0.4089420050625112,B,서울행현초등학교,2022,0.0,예산세출,13960000,62670000,107692000,915071.5,공립,서울특별시 성동구,초,0.0,4540.0
S010005269,2005,0.4089420050625112,B,서울행현초등학교,2023,,예산세입,601124000,0,19150000,,공립,서울특별시 성동구,초,0.0,0.0
S010005269,2005,0.4089420050625112,B,서울행현초등학교,2023,0.0,예산세출,15100000,137630000,111817000,1098240.1,공립,서울특별시 성동구,초,0.0,0.0
S010005269,2005,0.4089420050625112,B,서울행현초등학교,2024,,예산세입,674557000,161825000,26600000,,공립,서울특별시 성동구,초,,
S010005269,2005,0.4089420050625112,B,서울행현초등학교,2024,0.0,예산세출,18100000,162574000,98746000,1638026.1,공립,서울특별시 성동구,초,,
S010005272,2006,0.4178450682864695,B,서울길원초등학교,2022,,예산세입,734512000,0,4000000,,공립,서울특별시 성북구,초,0.0,110435.0
S010005272,2006,0.4178450682864695,B,서울길원초등학교,2022,0.0,예산세출,12420000,130450000,176573000,602855.3,공립,서울특별시 성북구,초,0.0,110435.0
S010005272,2006,0.4178450682864695,B,서울길원초등학교,2023,,예산세입,761222000,0,11000000,,공립,서울특별시 성북구,초,0.0,0.0
S010005272,2006,0.4178450682864695,B,서울길원초등학교,2023,0.0,예산세출,25650000,167240000,184351000,633324.2,공립,서울특별시 성북구,초,0.0,0.0
S010005272,2006,0.4178450682864695,B,서울길원초등학교,2024,,예산세입,911924000,60000000,11000000,,공립,서울특별시 성북구,초,0.0,0.0
S010005272,2006,0.4178450682864695,B,서울길원초등학교,2024,0.0,예산세출,26790000,186759000,173277000,861618.6,공립,서울특별시 성북구,초,0.0,0.0
S010005280,2005,0.3819826480399868,A,서울장수초등학교,2022,,예산세입,427924000,289517000,2380000,,공립,서울특별시 양천구,,0.0,0.0
S010005280,2005,0.3819826480399868,A,서울장수초등학교,2022,5000000.0,예산세출,7445000,82740000,49642000,1884552.5,공립,서울특별시 양천구,,0.0,0.0
S010005280,2005,0.3819826480399868,A,서울장수초등학교,2023,,예산세입,470148000,238018000,5500000,,공립,서울특별시 양천구,,60000000.0,29.0
S010005280,2005,0.3819826480399868,A,서울장수초등학교,2023,0.0,예산세출,11520000,105895000,47295000,2153545.2,공립,서울특별시 양천구,,60000000.0,29.0
S010005280,2005,0.3819826480399868,A,서울장수초등학교,2024,,예산세입,562308000,220937000,7600000,,공립,서울특별시 양천구,,,
S010005280,2005,0.3819826480399868,A,서울장수초등학교,2024,0.0,예산세출,13310000,111000000,31910000,2782346.0,공립,서울특별시 양천구,,,
