SCHUL_CODE,공시년도,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE,학교명,연도,학교시설확충,세입세출구분,정부이전수입/인적자원운용,학부모부담수입/기본적교육활동,행정활동수입/교육활동지원,1인당 예산,설립구분,지역,학교과정구분명(초-중-고),학교교육시설 보수확충금액,학생복지및 자치활동지원금액
S010001387,1970,0.4066519694298838,B,중화중학교,2022,,예산세입,618973000,0,3000000,,공립,서울특별시 중랑구,,0.0,10472600.0
S010001387,1970,0.4066519694298838,B,중화중학교,2022,0.0,예산세출,450000,112601000,142939000,1421814.7,공립,서울특별시 중랑구,,0.0,10472600.0
S010001387,1970,0.4066519694298838,B,중화중학교,2023,,예산세입,619231000,0,7200000,,공립,서울특별시 중랑구,,0.0,8200000.0
S010001387,1970,0.4066519694298838,B,중화중학교,2023,0.0,예산세출,3950000,108966000,150448000,1433403.2,공립,서울특별시 중랑구,,0.0,8200000.0
S010001387,1970,0.4066519694298838,B,중화중학교,2024,,예산세입,654891000,90000000,7100000,,공립,서울특별시 중랑구,,0.0,5700000.0
S010001387,1970,0.4066519694298838,B,중화중학교,2024,0.0,예산세출,10190000,126127000,122450000,1820733.5,공립,서울특별시 중랑구,,0.0,5700000.0
S010001388,1951,0.5454484594865481,C,청량중학교,2022,,예산세입,551285000,52852000,25970000,,공립,서울특별시 동대문구,중,0.0,2200000.0
S010001388,1951,0.5454484594865481,C,청량중학교,2022,0.0,예산세출,12000000,99578000,103566000,1544197.1,공립,서울특별시 동대문구,중,0.0,2200000.0
S010001388,1951,0.5454484594865481,C,청량중학교,2023,,예산세입,556048000,0,15042000,,공립,서울특별시 동대문구,중,0.0,600000.0
S010001388,1951,0.5454484594865481,C,청량중학교,2023,0.0,예산세출,18110000,105139000,104779000,1576242.7,공립,서울특별시 동대문구,중,0.0,600000.0
S010001388,1951,0.5454484594865481,C,청량중학교,2024,,예산세입,633352000,0,8400000,,공립,서울특별시 동대문구,중,0.0,1600000.0
S010001388,1951,0.5454484594865481,C,청량중학교,2024,0.0,예산세출,43625000,104168000,99189000,1836782.4,공립,서울특별시 동대문구,중,0.0,1600000.0
S010001389,1972,0.350825523148892,A,태릉중학교,2022,,예산세입,523244000,46710000,10000000,,공립,서울특별시 중랑구,,0.0,1200000.0
S010001389,1972,0.350825523148892,A,태릉중학교,2022,0.0,예산세출,19030000,78514000,129863000,1395241.9,공립,서울특별시 중랑구,,0.0,1200000.0
S010001389,1972,0.350825523148892,A,태릉중학교,2023,,예산세입,521586000,37397000,40000000,,공립,서울특별시 중랑구,,0.0,1600000.0
S010001389,1972,0.350825523148892,A,태릉중학교,2023,0.0,예산세출,8300000,72815000,164514000,1573158.8,공립,서울특별시 중랑구,,0.0,1600000.0
S010001389,1972,0.350825523148892,A,태릉중학교,2024,,예산세입,551865000,36000000,19000000,,공립,서울특별시 중랑구,,0.0,9100000.0
S010001389,1972,0.350825523148892,A,태릉중학교,2024,0.0,예산세출,4025000,72615000,125414000,1658373.0,공립,서울특별시 중랑구,,0.0,9100000.0
S010001393,1969,0.3466695689343417,A,휘경중학교,2022,,예산세입,452643000,47520000,25691000,,공립,서울특별시 동대문구,중,0.0,600000.0
S010001393,1969,0.3466695689343417,A,휘경중학교,2022,0.0,예산세출,10346000,89548000,73559000,1646791.4,공립,서울특별시 동대문구,중,0.0,600000.0
S010001393,1969,0.3466695689343417,A,휘경중학교,2023,,예산세입,467259000,59400000,27460000,,공립,서울특별시 동대문구,중,0.0,600000.0
S010001393,1969,0.3466695689343417,A,휘경중학교,2023,0.0,예산세출,14255000,108101000,77233000,1871255.0,공립,서울특별시 동대문구,중,0.0,600000.0
S010001393,1969,0.3466695689343417,A,휘경중학교,2024,,예산세입,505393000,119400000,14051000,,공립,서울특별시 동대문구,중,0.0,600000.0
S010001393,1969,0.3466695689343417,A,휘경중학교,2024,0.0,예산세출,18730000,164109000,94193000,2236759.3,공립,서울특별시 동대문구,중,0.0,600000.0
S010001545,1959,0.5088883091301099,C,강남중학교,2022,,예산세입,441379000,33455000,33000000,,공립,서울특별시 동작구,중,0.0,7520060.0
S010001545,1959,0.5088883091301099,C,강남중학교,2022,0.0,예산세출,29545000,88252000,63559000,1820117.2,공립,서울특별시 동작구,중,0.0,7520060.0
S010001545,1959,0.5088883091301099,C,강남중학교,2023,,예산세입,448194000,30976000,25000000,,공립,서울특별시 동작구,중,0.0,7640150.0
S010001545,1959,0.5088883091301099,C,강남중학교,2023,0.0,예산세출,27685000,97585000,61841000,1981564.9,공립,서울특별시 동작구,중,0.0,7640150.0
S010001545,1959,0.5088883091301099,C,강남중학교,2024,,예산세입,489108000,27000000,10000000,,공립,서울특별시 동작구,중,0.0,6700000.0
S010001545,1959,0.5088883091301099,C,강남중학교,2024,0.0,예산세출,32040000,90678000,58479000,1949848.4,공립,서울특별시 동작구,중,0.0,6700000.0
S010001546,1968,0.4005652604023598,B,강현중학교,2022,,예산세입,461334000,26742000,41800000,,공립,서울특별시 동작구,,0.0,1300000.0
S010001546,1968,0.4005652604023598,B,강현중학교,2022,0.0,예산세출,5550000,77279000,75791000,1478161.3,공립,서울특별시 동작구,,0.0,1300000.0
S010001546,1968,0.4005652604023598,B,강현중학교,2023,,예산세입,480648000,32007000,66850000,,공립,서울특별시 동작구,,0.0,1800000.0
S010001546,1968,0.4005652604023598,B,강현중학교,2023,0.0,예산세출,9750000,93215000,83851000,1642062.0,공립,서울특별시 동작구,,0.0,1800000.0
S010001546,1968,0.4005652604023598,B,강현중학교,2024,,예산세입,524430000,0,68000000,,공립,서울특별시 동작구,,0.0,1800000.0
S010001546,1968,0.4005652604023598,B,강현중학교,2024,0.0,예산세출,17100000,80530000,75159000,1745488.5,공립,서울특별시 동작구,,0.0,1800000.0
S010001547,1981,0.4099361830839103,B,관악중학교,2022,,예산세입,486226000,0,29021000,,공립,서울특별시 관악구,,0.0,2900000.0
S010001547,1981,0.4099361830839103,B,관악중학교,2022,0.0,예산세출,4202000,85603000,122761000,1811196.6,공립,서울특별시 관악구,,0.0,2900000.0
S010001547,1981,0.4099361830839103,B,관악중학교,2023,,예산세입,514603000,0,34822000,,공립,서울특별시 관악구,,0.0,5920000.0
S010001547,1981,0.4099361830839103,B,관악중학교,2023,0.0,예산세출,14522000,89772000,141057000,1950085.6,공립,서울특별시 관악구,,0.0,5920000.0
S010001547,1981,0.4099361830839103,B,관악중학교,2024,,예산세입,556368000,96588000,28521000,,공립,서울특별시 관악구,,0.0,18247990.0
S010001547,1981,0.4099361830839103,B,관악중학교,2024,0.0,예산세출,14799000,150044000,114453000,2469560.7,공립,서울특별시 관악구,,0.0,18247990.0
S010001549,1986,0.4606730243592339,B,국사봉중학교,2022,,예산세입,569793000,44000000,16000000,,공립,서울특별시 동작구,중,0.0,12400000.0
S010001549,1986,0.4606730243592339,B,국사봉중학교,2022,0.0,예산세출,4370000,91986000,150816000,1825621.1,공립,서울특별시 동작구,중,0.0,12400000.0
S010001549,1986,0.4606730243592339,B,국사봉중학교,2023,,예산세입,574716000,10000000,33013000,,공립,서울특별시 동작구,중,0.0,8300000.0
S010001549,1986,0.4606730243592339,B,국사봉중학교,2023,0.0,예산세출,5887000,89988000,158695000,1788401.7,공립,서울특별시 동작구,중,0.0,8300000.0
S010001549,1986,0.4606730243592339,B,국사봉중학교,2024,,예산세입,627280000,168287000,36669000,,공립,서울특별시 동작구,중,0.0,9000000.0
S010001549,1986,0.4606730243592339,B,국사봉중학교,2024,15269000.0,예산세출,7317000,236622000,148270000,2462678.4,공립,서울특별시 동작구,중,0.0,9000000.0
S010001550,1984,0.4051512018898651,B,난우중학교,2022,,예산세입,566142000,0,18500000,,공립,서울특별시 관악구,,0.0,23320000.0
S010001550,1984,0.4051512018898651,B,난우중학교,2022,0.0,예산세출,4880000,95449000,116545000,1155342.1,공립,서울특별시 관악구,,0.0,23320000.0
S010001550,1984,0.4051512018898651,B,난우중학교,2023,,예산세입,581620000,0,19500000,,공립,서울특별시 관악구,,0.0,15250000.0
S010001550,1984,0.4051512018898651,B,난우중학교,2023,0.0,예산세출,10030000,112374000,100956000,1232790.7,공립,서울특별시 관악구,,0.0,15250000.0
S010001550,1984,0.4051512018898651,B,난우중학교,2024,,예산세입,638558000,133100000,20000000,,공립,서울특별시 관악구,,0.0,15610000.0
S010001550,1984,0.4051512018898651,B,난우중학교,2024,0.0,예산세출,14030000,194333000,98942000,1590591.3,공립,서울특별시 관악구,,0.0,15610000.0
S010001552,1964,0.4604409170369804,B,남서울중학교,2022,,예산세입,984872000,35429000,12000000,,공립,서울특별시 관악구,중,0.0,1200000.0
S010001552,1964,0.4604409170369804,B,남서울중학교,2022,0.0,예산세출,93503000,127135000,143708000,3753713.8,공립,서울특별시 관악구,중,0.0,1200000.0
S010001552,1964,0.4604409170369804,B,남서울중학교,2023,,예산세입,513870000,35429000,41201000,,공립,서울특별시 관악구,중,0.0,600000.0
S010001552,1964,0.4604409170369804,B,남서울중학교,2023,0.0,예산세출,12110000,112685000,82382000,2234317.3,공립,서울특별시 관악구,중,0.0,600000.0
S010001552,1964,0.4604409170369804,B,남서울중학교,2024,,예산세입,531252000,110875000,33500000,,공립,서울특별시 관악구,중,0.0,2600000.0
S010001552,1964,0.4604409170369804,B,남서울중학교,2024,0.0,예산세출,17770000,174790000,93691000,2493238.3,공립,서울특별시 관악구,중,0.0,2600000.0
S010001553,1982,0.5126799314841378,C,남성중학교,2022,,예산세입,455590000,0,5110000,,공립,서울특별시 동작구,중,0.0,1200000.0
S010001553,1982,0.5126799314841378,C,남성중학교,2022,0.0,예산세출,11296000,83407000,75000000,1551644.7,공립,서울특별시 동작구,중,0.0,1200000.0
S010001553,1982,0.5126799314841378,C,남성중학교,2023,,예산세입,480258000,0,7609000,,공립,서울특별시 동작구,중,0.0,1200000.0
S010001553,1982,0.5126799314841378,C,남성중학교,2023,0.0,예산세출,22196000,112646000,69676000,1793121.0,공립,서울특별시 동작구,중,0.0,1200000.0
S010001553,1982,0.5126799314841378,C,남성중학교,2024,,예산세입,559702000,0,31838000,,공립,서울특별시 동작구,중,0.0,2200000.0
S010001553,1982,0.5126799314841378,C,남성중학교,2024,0.0,예산세출,28390000,115000000,67020000,2241845.0,공립,서울특별시 동작구,중,0.0,2200000.0
S010001554,1982,0.33515762698212,A,당곡중학교,2022,,예산세입,582715000,51347000,54010000,,공립,서울특별시 관악구,중,0.0,3800000.0
S010001554,1982,0.33515762698212,A,당곡중학교,2022,0.0,예산세출,12910000,138861000,95457000,1308820.7,공립,서울특별시 관악구,중,0.0,3800000.0
S010001554,1982,0.33515762698212,A,당곡중학교,2023,,예산세입,626218000,37890000,59110000,,공립,서울특별시 관악구,중,0.0,4800000.0
S010001554,1982,0.33515762698212,A,당곡중학교,2023,0.0,예산세출,17620000,146595000,113926000,1392269.9,공립,서울특별시 관악구,중,0.0,4800000.0
S010001554,1982,0.33515762698212,A,당곡중학교,2024,,예산세입,686902000,40221000,64972000,,공립,서울특별시 관악구,중,0.0,6800000.0
S010001554,1982,0.33515762698212,A,당곡중학교,2024,0.0,예산세출,17580000,139317000,116928000,1576883.5,공립,서울특별시 관악구,중,0.0,6800000.0
S010001555,1972,0.3827568377311099,A,대방중학교,2022,,예산세입,621119000,70000000,54501000,,공립,서울특별시 동작구,,0.0,550000.0
S010001555,1972,0.3827568377311099,A,대방중학교,2022,0.0,예산세출,8800000,144733000,93063000,1010052.8,공립,서울특별시 동작구,,0.0,550000.0
S010001555,1972,0.3827568377311099,A,대방중학교,2023,,예산세입,565780000,82000000,34101000,,공립,서울특별시 동작구,,0.0,650000.0
S010001555,1972,0.3827568377311099,A,대방중학교,2023,0.0,예산세출,7700000,161825000,79074000,970586.4,공립,서울특별시 동작구,,0.0,650000.0
S010001555,1972,0.3827568377311099,A,대방중학교,2024,,예산세입,689044000,281711000,56800000,,공립,서울특별시 동작구,,0.0,600000.0
S010001555,1972,0.3827568377311099,A,대방중학교,2024,0.0,예산세출,13200000,334115000,72133000,1508004.3,공립,서울특별시 동작구,,0.0,600000.0
S010001557,1984,0.3725392431550634,A,동작중학교,2022,,예산세입,482808000,40000000,3000000,,공립,서울특별시 동작구,,0.0,600000.0
S010001557,1984,0.3725392431550634,A,동작중학교,2022,0.0,예산세출,2500000,82564000,82446000,1385299.5,공립,서울특별시 동작구,,0.0,600000.0
S010001557,1984,0.3725392431550634,A,동작중학교,2023,,예산세입,508196000,0,4000000,,공립,서울특별시 동작구,,0.0,600000.0
S010001557,1984,0.3725392431550634,A,동작중학교,2023,0.0,예산세출,8400000,119255000,77509000,1398397.9,공립,서울특별시 동작구,,0.0,600000.0
S010001557,1984,0.3725392431550634,A,동작중학교,2024,,예산세입,571220000,34500000,5000000,,공립,서울특별시 동작구,,0.0,600000.0
S010001557,1984,0.3725392431550634,A,동작중학교,2024,0.0,예산세출,12040000,116395000,76788000,1691335.1,공립,서울특별시 동작구,,0.0,600000.0
S010001558,1981,0.7391025941883079,D,문창중학교,2022,,예산세입,489016000,0,3200000,,공립,서울특별시 동작구,,0.0,2000000.0
S010001558,1981,0.7391025941883079,D,문창중학교,2022,0.0,예산세출,32435000,78732000,71961000,1287733.3,공립,서울특별시 동작구,,0.0,2000000.0
S010001558,1981,0.7391025941883079,D,문창중학교,2023,,예산세입,499438000,0,7400000,,공립,서울특별시 동작구,,0.0,2000000.0
S010001558,1981,0.7391025941883079,D,문창중학교,2023,0.0,예산세출,24960000,91072000,85896000,1542546.0,공립,서울특별시 동작구,,0.0,2000000.0
S010001558,1981,0.7391025941883079,D,문창중학교,2024,,예산세입,542024000,101448000,6300000,,공립,서울특별시 동작구,,0.0,1965000.0
S010001558,1981,0.7391025941883079,D,문창중학교,2024,0.0,예산세출,23060000,126760000,79947000,1857752.8,공립,서울특별시 동작구,,0.0,1965000.0
S010001559,1984,0.4725124276883699,B,미성중학교,2022,,예산세입,504609000,57116000,5501000,,공립,서울특별시 관악구,,0.0,7100000.0
S010001559,1984,0.4725124276883699,B,미성중학교,2022,0.0,예산세출,35180000,113710000,64960000,1265708.7,공립,서울특별시 관악구,,0.0,7100000.0
S010001559,1984,0.4725124276883699,B,미성중학교,2023,,예산세입,525260000,44706000,8501000,,공립,서울특별시 관악구,,0.0,3400000.0
S010001559,1984,0.4725124276883699,B,미성중학교,2023,0.0,예산세출,33480000,137666000,61429000,1358048.1,공립,서울특별시 관악구,,0.0,3400000.0
S010001559,1984,0.4725124276883699,B,미성중학교,2024,,예산세입,568620000,193614000,8500000,,공립,서울특별시 관악구,,0.0,5800000.0
S010001559,1984,0.4725124276883699,B,미성중학교,2024,0.0,예산세출,8610000,214529000,98620000,1817359.4,공립,서울특별시 관악구,,0.0,5800000.0
S010001560,1988,0.5552945445616264,D,봉림중학교,2022,,예산세입,433535000,0,27544000,,공립,서울특별시 관악구,,3009900.0,600000.0
S010001560,1988,0.5552945445616264,D,봉림중학교,2022,0.0,예산세출,3760000,82227000,53331000,1705953.9,공립,서울특별시 관악구,,3009900.0,600000.0
S010001560,1988,0.5552945445616264,D,봉림중학교,2023,,예산세입,472628000,0,33736000,,공립,서울특별시 관악구,,0.0,2737148.0
S010001560,1988,0.5552945445616264,D,봉림중학교,2023,0.0,예산세출,4860000,117477000,65963000,2001384.0,공립,서울특별시 관악구,,0.0,2737148.0
S010001560,1988,0.5552945445616264,D,봉림중학교,2024,,예산세입,501654000,0,24360000,,공립,서울특별시 관악구,,0.0,2600000.0
S010001560,1988,0.5552945445616264,D,봉림중학교,2024,0.0,예산세출,7700000,108425000,75185000,2158158.1,공립,서울특별시 관악구,,0.0,2600000.0
S010001561,1969,0.4630377630565013,B,봉원중학교,2022,,예산세입,552900000,0,5000000,,공립,서울특별시 관악구,중,0.0,600000.0
S010001561,1969,0.4630377630565013,B,봉원중학교,2022,0.0,예산세출,8670000,156274000,93529000,1150401.6,공립,서울특별시 관악구,중,0.0,600000.0
S010001561,1969,0.4630377630565013,B,봉원중학교,2023,,예산세입,582079000,0,27000000,,공립,서울특별시 관악구,중,0.0,600000.0
S010001561,1969,0.4630377630565013,B,봉원중학교,2023,0.0,예산세출,16110000,161764000,88794000,1308341.7,공립,서울특별시 관악구,중,0.0,600000.0
S010001561,1969,0.4630377630565013,B,봉원중학교,2024,,예산세입,654479000,59078000,22500000,,공립,서울특별시 관악구,중,0.0,600000.0
S010001561,1969,0.4630377630565013,B,봉원중학교,2024,0.0,예산세출,19833000,164820000,86880000,1676273.5,공립,서울특별시 관악구,중,0.0,600000.0
S010001562,1984,0.3766140982064734,A,사당중학교,2022,,예산세입,554720000,0,11790000,,공립,서울특별시 동작구,,0.0,1200000.0
S010001562,1984,0.3766140982064734,A,사당중학교,2022,0.0,예산세출,4440000,127214000,91800000,1156613.5,공립,서울특별시 동작구,,0.0,1200000.0
S010001562,1984,0.3766140982064734,A,사당중학교,2023,,예산세입,569962000,0,20200000,,공립,서울특별시 동작구,,0.0,1600000.0
S010001562,1984,0.3766140982064734,A,사당중학교,2023,0.0,예산세출,7520000,152761000,89157000,1239509.3,공립,서울특별시 동작구,,0.0,1600000.0
S010001562,1984,0.3766140982064734,A,사당중학교,2024,,예산세입,636466000,0,21000000,,공립,서울특별시 동작구,,0.0,1113000.0
S010001562,1984,0.3766140982064734,A,사당중학교,2024,0.0,예산세출,15130000,153325000,82024000,1332267.5,공립,서울특별시 동작구,,0.0,1113000.0
S010001563,1968,0.5982057655384094,D,상도중학교,2022,,예산세입,521705000,0,4500000,,공립,서울특별시 동작구,중,0.0,2600000.0
S010001563,1968,0.5982057655384094,D,상도중학교,2022,0.0,예산세출,13100000,120724000,69582000,1121767.8,공립,서울특별시 동작구,중,0.0,2600000.0
S010001563,1968,0.5982057655384094,D,상도중학교,2023,,예산세입,529509000,0,6000000,,공립,서울특별시 동작구,중,0.0,3400000.0
S010001563,1968,0.5982057655384094,D,상도중학교,2023,0.0,예산세출,20435000,109676000,79662000,1251167.4,공립,서울특별시 동작구,중,0.0,3400000.0
S010001563,1968,0.5982057655384094,D,상도중학교,2024,,예산세입,589501000,0,6000000,,공립,서울특별시 동작구,중,0.0,1205610.0
S010001563,1968,0.5982057655384094,D,상도중학교,2024,0.0,예산세출,22890000,129371000,83616000,1366819.4,공립,서울특별시 동작구,중,0.0,1205610.0
S010001564,1968,0.4847583927245534,B,상현중학교,2022,,예산세입,537689000,0,3900000,,공립,서울특별시 동작구,,14721650.0,650000.0
S010001564,1968,0.4847583927245534,B,상현중학교,2022,10000000.0,예산세출,40580000,117099000,93781000,1055100.6,공립,서울특별시 동작구,,14721650.0,650000.0
S010001564,1968,0.4847583927245534,B,상현중학교,2023,,예산세입,548519000,0,15236000,,공립,서울특별시 동작구,,0.0,0.0
S010001564,1968,0.4847583927245534,B,상현중학교,2023,24960000.0,예산세출,17970000,119439000,128067000,1171731.9,공립,서울특별시 동작구,,0.0,0.0
S010001564,1968,0.4847583927245534,B,상현중학교,2024,,예산세입,612650000,79900000,10000000,,공립,서울특별시 동작구,,15169950.0,0.0
S010001564,1968,0.4847583927245534,B,상현중학교,2024,0.0,예산세출,22160000,178348000,117396000,1436336.0,공립,서울특별시 동작구,,15169950.0,0.0
S010001568,1984,0.4595666632070685,B,신관중학교,2022,,예산세입,418824000,0,3000000,,공립,서울특별시 관악구,,0.0,600000.0
S010001568,1984,0.4595666632070685,B,신관중학교,2022,5000000.0,예산세출,4900000,90440000,72087000,2067076.9,공립,서울특별시 관악구,,0.0,600000.0
S010001568,1984,0.4595666632070685,B,신관중학교,2023,,예산세입,471535000,0,6000000,,공립,서울특별시 관악구,,0.0,1600000.0
S010001568,1984,0.4595666632070685,B,신관중학교,2023,0.0,예산세출,12260000,126624000,77957000,2171758.5,공립,서울특별시 관악구,,0.0,1600000.0
S010001568,1984,0.4595666632070685,B,신관중학교,2024,,예산세입,531123000,114600000,6000000,,공립,서울특별시 관악구,,0.0,1600000.0
S010001568,1984,0.4595666632070685,B,신관중학교,2024,0.0,예산세출,11065000,178063000,72901000,2844970.1,공립,서울특별시 관악구,,0.0,1600000.0
S010001569,1970,0.353882682333472,A,삼성중학교,2022,,예산세입,446934000,43519000,2710000,,공립,서울특별시 관악구,중,0.0,1682590.0
S010001569,1970,0.353882682333472,A,삼성중학교,2022,0.0,예산세출,2040000,86919000,61594000,1891590.2,공립,서울특별시 관악구,중,0.0,1682590.0
S010001569,1970,0.353882682333472,A,삼성중학교,2023,,예산세입,527552000,47911000,2700000,,공립,서울특별시 관악구,중,5000000.0,1640000.0
S010001569,1970,0.353882682333472,A,삼성중학교,2023,0.0,예산세출,5750000,141010000,57618000,2371625.0,공립,서울특별시 관악구,중,5000000.0,1640000.0
S010001569,1970,0.353882682333472,A,삼성중학교,2024,,예산세입,534364000,142377000,12500000,,공립,서울특별시 관악구,중,0.0,1200000.0
S010001569,1970,0.353882682333472,A,삼성중학교,2024,0.0,예산세출,9860000,211610000,56909000,2877535.0,공립,서울특별시 관악구,중,0.0,1200000.0
S010001570,1973,0.4404195373405152,B,신림중학교,2022,,예산세입,465966000,0,66317000,,공립,서울특별시 관악구,,0.0,1392000.0
S010001570,1973,0.4404195373405152,B,신림중학교,2022,0.0,예산세출,26860000,85488000,76254000,1716981.1,공립,서울특별시 관악구,,0.0,1392000.0
S010001570,1973,0.4404195373405152,B,신림중학교,2023,,예산세입,504059000,0,25517000,,공립,서울특별시 관악구,,0.0,3080900.0
S010001570,1973,0.4404195373405152,B,신림중학교,2023,0.0,예산세출,27860000,77846000,103973000,1877771.8,공립,서울특별시 관악구,,0.0,3080900.0
S010001570,1973,0.4404195373405152,B,신림중학교,2024,,예산세입,531982000,0,11500000,,공립,서울특별시 관악구,,0.0,600000.0
S010001570,1973,0.4404195373405152,B,신림중학교,2024,0.0,예산세출,34410000,106448000,66467000,1970728.5,공립,서울특별시 관악구,,0.0,600000.0
S010001571,1906,0.5457983836485815,C,영등포중학교,2022,,예산세입,417682000,27940000,10400000,,공립,서울특별시 동작구,,0.0,4200000.0
S010001571,1906,0.5457983836485815,C,영등포중학교,2022,0.0,예산세출,10890000,75718000,57978000,2453310.3,공립,서울특별시 동작구,,0.0,4200000.0
S010001571,1906,0.5457983836485815,C,영등포중학교,2023,,예산세입,455258000,15255000,16300000,,공립,서울특별시 동작구,,0.0,6100000.0
S010001571,1906,0.5457983836485815,C,영등포중학교,2023,0.0,예산세출,16360000,98330000,65109000,2415014.0,공립,서울특별시 동작구,,0.0,6100000.0
S010001571,1906,0.5457983836485815,C,영등포중학교,2024,,예산세입,523409000,24932000,17110000,,공립,서울특별시 동작구,,0.0,5600000.0
S010001571,1906,0.5457983836485815,C,영등포중학교,2024,0.0,예산세출,20800000,91928000,80072000,2459878.2,공립,서울특별시 동작구,,0.0,5600000.0
S010001572,1971,0.5149593757447924,C,인헌중학교,2022,,예산세입,522238000,0,26000000,,공립,서울특별시 관악구,,0.0,7200000.0
S010001572,1971,0.5149593757447924,C,인헌중학교,2022,6973000.0,예산세출,13765000,92130000,110761000,1251640.0,공립,서울특별시 관악구,,0.0,7200000.0
S010001572,1971,0.5149593757447924,C,인헌중학교,2023,,예산세입,528230000,0,41000000,,공립,서울특별시 관악구,,0.0,6600000.0
S010001572,1971,0.5149593757447924,C,인헌중학교,2023,0.0,예산세출,18265000,98382000,119260000,1373496.5,공립,서울특별시 관악구,,0.0,6600000.0
S010001572,1971,0.5149593757447924,C,인헌중학교,2024,,예산세입,574472000,226800000,36710000,,공립,서울특별시 관악구,,0.0,6600000.0
S010001572,1971,0.5149593757447924,C,인헌중학교,2024,0.0,예산세출,17580000,98824000,119121000,2032744.7,공립,서울특별시 관악구,,0.0,6600000.0
S010001573,1985,0.4466983598869231,B,장승중학교,2022,,예산세입,554092000,0,53500000,,공립,서울특별시 동작구,중,0.0,1200000.0
S010001573,1985,0.4466983598869231,B,장승중학교,2022,9000000.0,예산세출,7750000,154515000,87305000,1040782.8,공립,서울특별시 동작구,중,0.0,1200000.0
S010001573,1985,0.4466983598869231,B,장승중학교,2023,,예산세입,546501000,42000000,56050000,,공립,서울특별시 동작구,중,831947000.0,1200000.0
S010001573,1985,0.4466983598869231,B,장승중학교,2023,0.0,예산세출,9650000,167165000,95015000,1116892.4,공립,서울특별시 동작구,중,831947000.0,1200000.0
S010001573,1985,0.4466983598869231,B,장승중학교,2024,,예산세입,620878000,165650000,59850000,,공립,서울특별시 동작구,중,1112681000.0,1200000.0
S010001573,1985,0.4466983598869231,B,장승중학교,2024,0.0,예산세출,13490000,274620000,98815000,1473972.5,공립,서울특별시 동작구,중,1112681000.0,1200000.0
S010001696,1984,0.368186189324361,A,공릉중학교,2022,,예산세입,677576000,0,15000000,,공립,서울특별시 노원구,중,0.0,1200000.0
S010001696,1984,0.368186189324361,A,공릉중학교,2022,0.0,예산세출,14285000,124732000,135579000,1017965.7,공립,서울특별시 노원구,중,0.0,1200000.0
S010001696,1984,0.368186189324361,A,공릉중학교,2023,,예산세입,657510000,0,23000000,,공립,서울특별시 노원구,중,0.0,1200000.0
S010001696,1984,0.368186189324361,A,공릉중학교,2023,0.0,예산세출,9490000,106090000,168437000,1066225.3,공립,서울특별시 노원구,중,0.0,1200000.0
S010001696,1984,0.368186189324361,A,공릉중학교,2024,,예산세입,737791000,381780000,24000000,,공립,서울특별시 노원구,중,0.0,1200000.0
S010001696,1984,0.368186189324361,A,공릉중학교,2024,0.0,예산세출,15240000,261043000,151830000,1706115.8,공립,서울특별시 노원구,중,0.0,1200000.0
S010001698,1988,0.3335503359764723,A,노곡중학교,2022,,예산세입,468812000,43982000,2420000,,공립,서울특별시 도봉구,중,0.0,0.0
S010001698,1988,0.3335503359764723,A,노곡중학교,2022,0.0,예산세출,5282000,118677000,76319000,1456631.9,공립,서울특별시 도봉구,중,0.0,0.0
S010001698,1988,0.3335503359764723,A,노곡중학교,2023,,예산세입,492650000,0,14500000,,공립,서울특별시 도봉구,중,0.0,0.0
S010001698,1988,0.3335503359764723,A,노곡중학교,2023,0.0,예산세출,7890000,117076000,95617000,1544822.5,공립,서울특별시 도봉구,중,0.0,0.0
S010001698,1988,0.3335503359764723,A,노곡중학교,2024,,예산세입,548265000,118985000,6500000,,공립,서울특별시 도봉구,중,,
S010001698,1988,0.3335503359764723,A,노곡중학교,2024,0.0,예산세출,11110000,169208000,108574000,2025735.3,공립,서울특별시 도봉구,중,,
S010001699,1988,0.4494631944028468,B,노원중학교,2022,,예산세입,542249000,0,2500000,,공립,서울특별시 노원구,중,0.0,800000.0
S010001699,1988,0.4494631944028468,B,노원중학교,2022,0.0,예산세출,9580000,97570000,107678000,1249439.7,공립,서울특별시 노원구,중,0.0,800000.0
S010001699,1988,0.4494631944028468,B,노원중학교,2023,,예산세입,542260000,0,8590000,,공립,서울특별시 노원구,중,0.0,600000.0
S010001699,1988,0.4494631944028468,B,노원중학교,2023,0.0,예산세출,17305000,103344000,95297000,1285066.4,공립,서울특별시 노원구,중,0.0,600000.0
S010001699,1988,0.4494631944028468,B,노원중학교,2024,,예산세입,582774000,47791000,14000000,,공립,서울특별시 노원구,중,0.0,600000.0
S010001699,1988,0.4494631944028468,B,노원중학교,2024,0.0,예산세출,21190000,101835000,86036000,1623933.8,공립,서울특별시 노원구,중,0.0,600000.0
S010001700,1995,0.4297072964998378,B,노일중학교,2022,,예산세입,478293000,0,2500000,,공립,서울특별시 노원구,중,0.0,4800000.0
S010001700,1995,0.4297072964998378,B,노일중학교,2022,0.0,예산세출,8220000,94805000,103402000,1271264.1,공립,서울특별시 노원구,중,0.0,4800000.0
S010001700,1995,0.4297072964998378,B,노일중학교,2023,,예산세입,543196000,0,14500000,,공립,서울특별시 노원구,중,0.0,4200000.0
