CO_STB_YN,FOND_SC_CODE,SEM,NO2_STB_YN,ETHY_BENZENE_STB_YN,BENZENE_STB_YN,XYLENE_STB_YN,ITENI_RSLT_NMVL,RN_RSLT_NMVL,NAT_VNTLA_STB_YN,AIR_BACT_RSLT_NMVL_3,AIR_BACT_RSLT_NMVL_2,CO2_RSLT_NMVL_3,CO2_RSLT_NMVL_2,BLKB_ITENI_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL,DES_ITENI_STB_YN,NSE_STB_YN,MITE_STB_YN,CO2_RSLT_NMVL,SCHUL_CODE,DES_ITENI_RSLT_NMVL,PBAN_EXCP_YN,VOCS_STB_YN,AIR_BACT_RSLT_NMVL,RN_STB_YN,UGWTR_STB_YN,AIR_BACT_STB_YN,ULTRA_DST_RSLT_NMVL,BNHH_YN,ATPT_OFCDC_ORG_NM,NSE_RSLT_NMVL,SCHUL_NM,HCHO_STB_YN,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,WTERR_STB_YN,ADRCD_CD,GMNSM_MNUT_DST_STB_YN,PBAN_YR,MNUT_DST_RSLT_NMVL,ITENI_STB_YN,HCHO_RSLT_NMVL_3,HCHO_RSLT_NMVL_2,JU_ORG_NM,FALL_BACT_STB_YN,MNUT_DST_STB_YN,HCHO_RSLT_NMVL,PBAN_DGR,MNUT_DST_RSLT_NMVL_3,MNUT_DST_RSLT_NMVL_2,O3_RSLT_NMVL,CO2_STB_YN,ULTRA_DST_STB_YN,BLKB_ITENI_RSLT_NMVL,ULTRA_DST_RSLT_NMVL_3,ULTRA_DST_RSLT_NMVL_2,STYLENE_STB_YN,SEM_STR,ADRCD_NM,GMNSM_MNUT_DST_RSLT_NMVL_3,SCHUL_KND_SC_CODE,ASBESTOS_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL_2,JU_ORG_CODE,O3_RSLT_NMVL_3,O3_RSLT_NMVL_2,O3_STB_YN,TOLUENE_STB_YN,NO2_RSLT_NMVL,TOLUENE_RSLT_NMVL,BENZENE_RSLT_NMVL,FALL_BACT_RSLT_NMVL,VOCS_RSLT_NMVL,STYLENE_RSLT_NMVL,CO_RSLT_NMVL,MITE_RSLT_NMVL,ASBESTOS_RSLT_NMVL,ETHY_BENZENE_RSLT_NMVL,XYLENE_RSLT_NMVL,SCHUL_CRSE_SC_VALUE,SCHUL_CRSE_SC_VALUE_NM,VNTLA_RSLT_NMVL,NO2_RSLT_NMVL_3,NO2_RSLT_NMVL_2,VOCS_STB_YN_RSN,RN_RSLT_NMVL_3,RN_RSLT_NMVL_2,CO_RSLT_NMVL_3,CO_RSLT_NMVL_2,XYLENE_STB_YN_RSN,ETHY_BENZENE_STB_YN_RSN,TOLUENE_STB_YN_RSN,BENZENE_STB_YN_RSN,FALL_BACT_RSLT_NMVL_3,VNTLA_STB_YN,FALL_BACT_RSLT_NMVL_2,STYLENE_STB_YN_RSN,VNTLA_STB_YN_RSN,VOCS_RSLT_NMVL_2,FALL_BACT_STB_YN_RSN,BENZENE_RSLT_NMVL_3,BENZENE_RSLT_NMVL_2,TOLUENE_RSLT_NMVL_3,TOLUENE_RSLT_NMVL_2,ETHY_BENZENE_RSLT_NMVL_3,ETHY_BENZENE_RSLT_NMVL_2,STYLENE_RSLT_NMVL_3,STYLENE_RSLT_NMVL_2,XYLENE_RSLT_NMVL_3,XYLENE_RSLT_NMVL_2,MITE_RSLT_NMVL_2,ASBESTOS_RSLT_NMVL_2,HCHO_STB_YN_RSN,CO2_STB_YN_RSN,NO2_STB_YN_RSN,ASBESTOS_STB_YN_RSN,MITE_STB_YN_RSN,AIR_BACT_STB_YN_RSN,ULTRA_DST_STB_YN_RSN,MNUT_DST_STB_YN_RSN,RN_STB_YN_RSN,CO_STB_YN_RSN,GMNSM_MNUT_DST_STB_YN_RSN,O3_STB_YN_RSN,MITE_RSLT_NMVL_3,ASBESTOS_RSLT_NMVL_3,VOCS_RSLT_NMVL_3,WTERR_STB_YN_RSN,UGWTR_STB_YN_RSN,ITENI_STB_YN_RSN,NSE_STB_YN_RSN,DES_ITENI_STB_YN_RSN,BLKB_ITENI_STB_YN_RSN,PBAN_EXCP_RSN,NAT_VNTLA_STB_YN_RSN,연도,학교급코드,HS_KND_SC_NM
적합,공립,2.0,적합,적합,적합,적합,1.23,13.1,실시,,,,,적합,83.1,적합,적합,적합,961.0,S010001379,754.0,N,적합,171.0,적합,,적합,6.1,N,서울특별시교육청,48.0,원묵중학교,적합,B100000001,1,적합,1126010400.0,적합,2023.0,26.8,적합,,,서울특별시동부교육지원청,적합,적합,14.0,1.0,,,0.01,적합,적합,598.0,,,적합,상반기,서울특별시 중랑구,,3,적합,,B100000293,,,적합,적합,0.01,103.9,0.0,0.0,178.1,0.0,0.6,0.2,0.01,0.0,0.0,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,13.1,,,,,,,83.1,,,적합,961.0,S010001379,,N,적합,171.0,적합,,적합,6.1,N,서울특별시교육청,,원묵중학교,적합,B100000001,1,,1126010400.0,적합,2023.0,26.8,,,,서울특별시동부교육지원청,적합,적합,14.0,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 중랑구,,3,적합,,B100000293,,,적합,적합,0.01,103.9,0.0,1.0,178.1,0.0,0.6,20.0,0.01,0.0,0.0,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,2.25,55.0,실시,,,,,적합,12.0,적합,적합,적합,667.0,S010001380,908.0,N,해당없음,418.0,적합,,적합,2.0,N,서울특별시교육청,44.3,장안중학교,적합,B100000001,1,적합,1126010300.0,적합,2023.0,7.0,적합,,12.0,서울특별시동부교육지원청,적합,적합,15.0,1.0,8.0,7.0,0.01,적합,적합,403.0,3.0,2.0,해당없음,상반기,서울특별시 중랑구,4.0,3,해당없음,11.0,B100000293,,,적합,해당없음,0.01,,,0.0,,,0.5,20.0,,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,,,307.0,257.0,980.0,984.0,,17.5,,,적합,952.0,S010001380,,N,해당없음,134.0,해당없음,,적합,5.0,N,서울특별시교육청,,장안중학교,적합,B100000001,1,,1126010300.0,적합,2023.0,23.0,,22.5,16.5,서울특별시동부교육지원청,적합,적합,40.5,1.0,29.9,51.7,0.01,적합,적합,,6.1,8.4,해당없음,하반기,서울특별시 중랑구,,3,해당없음,,B100000293,0.01,0.01,적합,해당없음,0.01,,,0.0,,,0.6,0.0,,,,3.0,중,,0.01,0.01,,,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.2,36.0,실시,,,924.0,895.0,적합,88.2,적합,적합,적합,869.0,S010001381,1392.0,N,해당없음,275.0,적합,,적합,13.9,N,서울특별시교육청,47.8,장평중학교,적합,B100000001,1,,1123010600.0,적합,2023.0,59.6,적합,,10.0,서울특별시동부교육지원청,해당없음,적합,10.0,1.0,60.4,65.7,0.01,적합,적합,746.0,13.8,14.4,해당없음,상반기,서울특별시 동대문구,85.8,3,해당없음,90.4,B100000293,0.01,0.01,적합,해당없음,0.01,,,,,,0.7,20.0,,,,3.0,중,,0.01,0.01,,,,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,28.7,,,,,,,35.4,,,적합,956.0,S010001381,,N,해당없음,627.0,적합,,적합,21.6,N,서울특별시교육청,,장평중학교,적합,B100000001,1,,1123010600.0,적합,2023.0,62.1,,,,서울특별시동부교육지원청,해당없음,적합,29.5,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 동대문구,,3,해당없음,,B100000293,,,적합,해당없음,0.01,,,,,,0.7,20.0,,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,2.4,36.0,실시,,,945.0,911.0,적합,72.8,적합,적합,적합,892.0,S010001382,1018.0,N,해당없음,202.0,적합,,적합,2.3,N,서울특별시교육청,49.0,전농중학교,적합,B100000001,1,,1123010400.0,적합,2023.0,35.2,적합,,9.0,서울특별시동부교육지원청,해당없음,적합,11.0,1.0,25.6,30.5,0.01,적합,적합,409.0,1.2,1.4,해당없음,상반기,서울특별시 동대문구,86.4,3,적합,71.3,B100000293,0.01,0.01,적합,해당없음,0.01,,,,,,0.9,0.0,0.01,,,3.0,중,,0.01,0.01,,,,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,1.0,해당없음,해당없음,해당없음,해당없음,,39.8,,,,,,,44.1,,,적합,970.0,S010001382,,N,해당없음,269.0,적합,,적합,25.1,N,서울특별시교육청,,전농중학교,적합,B100000001,1,,1123010400.0,적합,2023.0,74.2,,,,서울특별시동부교육지원청,해당없음,적합,17.5,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 동대문구,,3,적합,,B100000293,,,적합,해당없음,,,,,,,,20.0,0.01,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.0,140.0,실시,,,,,적합,35.4,적합,적합,적합,957.0,S010001383,800.0,N,적합,529.0,적합,,적합,13.0,N,서울특별시교육청,45.3,전동중학교,적합,B100000001,1,,1123010900.0,적합,2023.0,59.6,적합,,,서울특별시동부교육지원청,미실시,적합,26.5,1.0,,,0.01,적합,적합,388.0,,,적합,상반기,서울특별시 동대문구,,3,해당없음,,B100000293,,,적합,적합,0.02,56.9,0.0,,134.6,12.4,1.0,20.0,,11.7,0.0,3.0,중,,,,,,,,,,,,,,,,,,,보건실 및 식당에 대한 총부유세균측정,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,1.0,해당없음,해당없음,해당없음,해당없음,,50.9,,,,,,,23.5,,,적합,813.0,S010001383,,N,해당없음,683.0,적합,,적합,19.0,N,서울특별시교육청,,전동중학교,적합,B100000001,1,,1123010900.0,적합,2023.0,74.7,,,,서울특별시동부교육지원청,미실시,적합,10.0,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 동대문구,,3,해당없음,,B100000293,,,적합,해당없음,,,,,,,,20.0,,,,3.0,중,,,,,,,,,,,,,,,,,,,"총부유세균측정(보건실, 식당)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.2,10.7,실시,199.0,298.0,856.0,610.0,적합,31.5,적합,적합,적합,682.0,S010001384,1215.0,N,적합,254.0,적합,,적합,22.8,N,서울특별시교육청,52.8,전일중학교,적합,B100000001,1,,1123010400.0,적합,2023.0,31.4,적합,12.0,13.5,서울특별시동부교육지원청,해당없음,적합,12.0,1.0,16.4,32.0,0.01,적합,적합,481.0,10.0,19.0,적합,상반기,서울특별시 동대문구,,3,적합,,B100000293,0.01,0.01,적합,적합,0.02,25.1,0.0,,79.1,0.0,1.4,20.0,0.01,0.0,7.9,3.0,중,,0.03,0.01,,,,1.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,43.5,,,,,,,62.4,,,적합,970.0,S010001384,,N,해당없음,232.0,적합,,적합,5.2,N,서울특별시교육청,,전일중학교,적합,B100000001,1,,1123010400.0,적합,2023.0,43.0,,,,서울특별시동부교육지원청,해당없음,적합,7.5,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 동대문구,,3,적합,,B100000293,,,적합,해당없음,0.01,,,,,,1.1,20.0,0.01,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,2.0,13.1,실시,,,,,적합,59.0,적합,적합,적합,690.0,S010001386,1338.0,N,적합,111.0,적합,,적합,21.8,N,서울특별시교육청,40.1,중랑중학교,적합,B100000001,1,,1126010300.0,적합,2023.0,40.0,적합,,,서울특별시동부교육지원청,적합,적합,12.0,1.0,,,0.01,적합,적합,819.0,,,해당없음,상반기,서울특별시 중랑구,,3,해당없음,,B100000293,,,적합,적합,0.01,24.4,,0.1,96.6,,0.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,13.1,,,,,,,115.0,,,적합,554.0,S010001386,,N,적합,90.0,적합,,적합,6.9,N,서울특별시교육청,,중랑중학교,적합,B100000001,1,,1126010300.0,적합,2023.0,24.1,,,,서울특별시동부교육지원청,적합,적합,9.0,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 중랑구,,3,해당없음,,B100000293,,,적합,적합,0.01,24.4,0.0,0.0,96.6,0.0,0.6,20.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.0,45.0,실시,,,,,적합,100.0,적합,적합,적합,200.0,S010001387,380.0,N,적합,200.0,적합,미실시,적합,30.0,N,서울특별시교육청,30.0,중화중학교,적합,B100000001,1,미실시,1126010100.0,적합,2023.0,70.0,적합,,,서울특별시동부교육지원청,적합,적합,50.0,1.0,,,0.01,적합,적합,356.0,,,적합,상반기,서울특별시 중랑구,,3,해당없음,,B100000293,,,적합,적합,0.01,800.0,20.0,5.0,300.0,100.0,5.0,50.0,,300.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,정수기없음,지하수 없음,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,17.6,,,,,,,52.9,,,적합,961.0,S010001387,,N,적합,291.0,적합,,적합,3.5,N,서울특별시교육청,,중화중학교,적합,B100000001,1,,1126010100.0,적합,2023.0,33.3,,,,서울특별시동부교육지원청,적합,적합,10.0,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 중랑구,,3,해당없음,,B100000293,,,적합,적합,0.01,27.9,0.0,0.0,40.5,0.0,1.6,20.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.5,50.0,실시,,,,,적합,27.0,적합,적합,적합,527.0,S010001388,867.0,N,해당없음,423.7,적합,,적합,11.6,N,서울특별시교육청,42.3,청량중학교,적합,B100000001,1,,1123010700.0,적합,2023.0,26.4,적합,,,서울특별시동부교육지원청,적합,적합,12.3,1.0,,,0.01,적합,적합,521.0,,,해당없음,상반기,서울특별시 동대문구,,3,적합,,B100000293,,,적합,해당없음,0.013,,,1.0,,,0.7,20.0,0.01,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,58.2,,,,,,,91.6,,,적합,899.0,S010001388,,N,해당없음,387.0,적합,,적합,21.0,N,서울특별시교육청,,청량중학교,적합,B100000001,1,,1123010700.0,적합,2023.0,66.4,,,,서울특별시동부교육지원청,해당없음,적합,26.5,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 동대문구,,3,적합,,B100000293,,,적합,해당없음,0.02,,,,,,0.9,20.0,0.01,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,2.0,35.6,실시,,,,,적합,12.0,적합,적합,적합,863.0,S010001389,874.0,N,해당없음,171.6,적합,적합,적합,6.0,N,서울특별시교육청,33.5,태릉중학교,적합,B100000001,1,미실시,1126010400.0,적합,2023.0,8.0,적합,,,서울특별시동부교육지원청,적합,적합,12.0,1.0,,,0.02,적합,적합,701.0,,,해당없음,상반기,서울특별시 중랑구,,3,해당없음,,B100000293,,,적합,해당없음,0.02,,,1.0,,,0.3,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,미설치,,,,,,,,2023,3,
적합,공립,1.0,적합,미실시,미실시,미실시,,49.8,,,,,,,17.0,,,적합,785.0,S010001389,,N,미실시,59.0,적합,,적합,7.0,N,서울특별시교육청,,태릉중학교,적합,B100000001,1,,1126010400.0,적합,2023.0,16.0,,,,서울특별시동부교육지원청,적합,적합,12.0,1.0,,,0.02,적합,적합,,,,미실시,하반기,서울특별시 중랑구,,3,미실시,,B100000293,,,적합,미실시,0.03,,,0.7,,,0.3,20.0,,,,,,,,,별도 공사가 없으므로 미실시,,,,,별도 공사가 없으므로 미실시,별도 공사가 없으므로 미실시,별도 공사가 없으므로 미실시,별도 공사가 없으므로 미실시,,,,별도 공사가 없으므로 미실시,,,,,,,,,,,,,,,,,,,무석면,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.38,148.0,실시,,,,,적합,12.4,적합,적합,적합,434.0,S010001393,694.0,N,적합,433.0,적합,,적합,8.8,N,서울특별시교육청,50.2,휘경중학교,적합,B100000001,1,적합,1123010900.0,적합,2023.0,16.4,적합,,,서울특별시동부교육지원청,적합,적합,13.7,1.0,,,0.03,적합,적합,549.0,,,적합,상반기,서울특별시 동대문구,,3,해당없음,,B100000293,,,적합,적합,0.01,8.8,0.0,4.0,40.1,0.0,1.2,20.0,,0.0,0.0,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,32.4,,,,,,,65.0,,,적합,814.0,S010001393,,N,적합,139.0,적합,,적합,19.0,N,서울특별시교육청,,휘경중학교,적합,B100000001,1,,1123010900.0,적합,2023.0,31.0,,,,서울특별시동부교육지원청,적합,적합,43.0,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 동대문구,,3,미실시,,B100000293,,,적합,적합,0.01,30.6,0.0,0.0,70.0,0.0,0.6,20.0,,9.6,19.9,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,무석면,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.18,97.0,실시,449.0,395.0,606.0,677.0,적합,12.4,적합,적합,적합,624.0,S010001545,967.0,N,해당없음,596.0,적합,적합,적합,5.4,N,서울특별시교육청,42.8,강남중학교,적합,B100000001,1,적합,1159010800.0,적합,2023.0,18.5,적합,13.0,19.0,서울특별시동작관악교육지원청,적합,적합,13.0,1.0,14.1,13.5,0.02,적합,적합,666.0,7.2,7.7,해당없음,상반기,서울특별시 동작구,,3,적합,,B100000304,0.018,0.02,적합,해당없음,0.01,,,4.0,,,1.2,20.0,0.001,,,3.0,중,,0.009,0.01,,,,1.1,1.5,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,미실시,미실시,미실시,,97.0,,,,,,,12.4,,,적합,604.0,S010001545,,N,미실시,530.0,적합,,적합,2.9,N,서울특별시교육청,,강남중학교,적합,B100000001,1,,1159010800.0,적합,2023.0,15.5,,,,서울특별시동작관악교육지원청,적합,적합,12.2,1.0,,,0.03,적합,적합,,,,미실시,하반기,서울특별시 동작구,,3,적합,,B100000304,,,적합,미실시,0.02,,,4.0,,,0.5,20.0,0.0,,,3.0,중,,,,검사항목에 불포함 ,,,,,검사항목에 불포함 ,검사항목에 불포함 ,검사항목에 불포함 ,검사항목에 불포함 ,,,,검사항목에 불포함 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.5,27.0,실시,13.0,13.0,861.0,821.0,적합,26.4,적합,적합,적합,854.0,S010001546,770.0,N,적합,79.0,적합,,적합,6.8,N,서울특별시교육청,45.6,강현중학교,적합,B100000001,1,,1159010200.0,적합,2023.0,15.4,적합,10.0,11.3,서울특별시동작관악교육지원청,해당없음,적합,11.3,1.0,14.9,16.3,0.017,적합,적합,716.0,6.1,7.1,적합,상반기,서울특별시 동작구,,3,적합,30.2,B100000304,0.007,0.007,적합,적합,0.012,9.1,0.0,,57.2,0.0,0.04,20.0,0.01,0.0,0.0,,,,0.021,0.018,,,,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,33.5,,,,,731.0,,15.3,,,적합,1609.0,S010001546,,N,적합,134.0,적합,,적합,4.7,N,서울특별시교육청,,강현중학교,적합,B100000001,1,,1159010200.0,적합,2023.0,23.4,,,,서울특별시동작관악교육지원청,미실시,적합,4.0,1.0,,,0.0,적합,적합,,,,적합,하반기,서울특별시 동작구,,3,적합,,B100000304,,,적합,적합,0.02,5.2,0.0,,87.3,0.0,0.4,20.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,대상아님,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.14,51.0,실시,159.0,92.0,943.0,913.0,적합,81.4,적합,적합,적합,848.0,S010001547,954.0,N,적합,142.0,적합,,적합,13.8,N,서울특별시교육청,40.5,관악중학교,적합,B100000001,1,,1162010100.0,적합,2023.0,31.8,적합,12.0,13.0,서울특별시동작관악교육지원청,적합,적합,12.0,1.0,42.6,34.0,0.027,적합,적합,593.0,21.8,15.2,적합,상반기,서울특별시 관악구,,3,적합,,B100000304,0.023,0.026,적합,적합,0.012,9.3,0.9,0.0,50.3,0.0,0.3,20.0,0.007,1.9,1.8,,,,,,,,,,,,,,,,,0.0,,,29.2,,,0.6,,11.9,,2.1,,0.2,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,51.0,,,,,,,81.4,,,적합,943.0,S010001547,,N,적합,159.0,적합,,적합,21.8,N,서울특별시교육청,,관악중학교,적합,B100000001,1,,1162010100.0,적합,2023.0,42.6,,,,서울특별시동작관악교육지원청,적합,적합,18.0,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,적합,0.01,11.9,0.9,0.0,50.3,0.2,0.3,20.0,0.0,2.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,적합,적합,적합,1.0,93.0,실시,,,,,적합,98.5,적합,적합,적합,950.0,S010001549,896.0,N,적합,113.0,적합,,적합,21.4,N,서울특별시교육청,42.2,국사봉중학교,적합,B100000001,1,,1159010200.0,적합,2023.0,41.5,적합,,,서울특별시동작관악교육지원청,적합,적합,15.3,1.0,,,0.029,적합,적합,513.0,,,적합,상반기,서울특별시 동작구,,3,적합,,B100000304,,,적합,적합,,19.5,0.9,0.0,77.1,0.8,,20.0,0.007,7.4,9.8,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,1.0,해당없음,적합,적합,적합,,40.0,,,,,,,52.4,,,적합,953.0,S010001549,,N,적합,424.0,적합,,적합,12.0,N,서울특별시교육청,,국사봉중학교,적합,B100000001,1,,1159010200.0,적합,2023.0,31.2,,,,서울특별시동작관악교육지원청,적합,적합,21.5,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 동작구,,3,적합,,B100000304,,,적합,적합,,11.9,2.3,0.0,114.9,0.8,,20.0,0.0,23.3,30.8,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,해당없음,해당없음,해당없음,1.0,38.0,실시,,,,,적합,52.0,적합,적합,적합,1000.0,S010001550,1005.0,N,해당없음,,적합,적합,미실시,32.0,N,서울특별시교육청,32.0,난우중학교,미실시,B100000001,1,적합,1162010200.0,적합,2023.0,40.7,적합,,,서울특별시동작관악교육지원청,적합,적합,,1.0,,,0.024,적합,적합,557.0,,,해당없음,상반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,해당없음,,,,1.0,,,,20.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,측정 예정,,,,,미실시,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,38.0,,92.0,90.0,812.0,822.0,,51.8,,,적합,846.0,S010001550,,N,해당없음,80.0,적합,,적합,13.8,N,서울특별시교육청,,난우중학교,적합,B100000001,1,,1162010200.0,적합,2023.0,33.6,,12.7,12.0,서울특별시동작관악교육지원청,적합,적합,12.0,1.0,32.2,34.4,0.02,적합,적합,,17.2,16.8,해당없음,하반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,해당없음,0.01,,,1.0,,,1.6,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.0,80.0,실시,,,,,적합,41.6,적합,적합,적합,939.0,S010001552,856.0,N,해당없음,123.0,적합,,적합,25.3,N,서울특별시교육청,42.2,남서울중학교,해당없음,B100000001,1,적합,1162010200.0,적합,2023.0,44.7,적합,,,서울특별시동작관악교육지원청,적합,적합,,1.0,,,0.027,적합,적합,524.0,,,해당없음,상반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,해당없음,0.02,,,0.0,,,1.0,20.0,0.001,,,3.0,중,,,,,,,,,,,,,,미실시,,,송풍시설없,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,미실시,미실시,미실시,,31.0,,,,,,,73.2,,,적합,366.0,S010001552,,N,적합,83.0,적합,,적합,32.0,N,서울특별시교육청,,남서울중학교,적합,B100000001,1,,1162010200.0,적합,2023.0,35.0,,,,서울특별시동작관악교육지원청,적합,적합,15.0,1.0,,,0.03,적합,적합,,,,미실시,하반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,미실시,0.03,,,0.0,0.0,,1.6,20.0,0.0,,,3.0,중,,,,,,,,,특별점점대상아님(2021년도 측정함),특별점점대상아님(2021년도 측정함),특별점점대상아님(2021년도 측정함),특별점점대상아님(2021년도 측정함),,,,특별점점대상아님(2021년도 측정함),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
