,SCHUL_CODE,SCHUL_NM,ADRCD_NM,공시년도,BLKB_ITENI_MAX,DES_ITENI_MAX,ITENI_MAX,NSE_MAX,MNUT_DST_MAX,GMNSM_MNUT_DST_MAX,ULTRA_DST_MAX,HCHO_MAX,AIR_BACT_MAX,RN_MAX,O3_MAX,VOCS_MAX,BENZENE_MAX,TOLUENE_MAX,ETHY_BENZENE_MAX,XYLENE_MAX,STYLENE_MAX,ASBESTOS_MAX,CO_MAX,NO2_MAX,FALL_BACT_MAX,MITE_MAX,BLKB_ITENI_SCORE,DES_ITENI_SCORE,ITENI_SCORE,NSE_SCORE,MNUT_DST_SCORE,GMNSM_MNUT_DST_SCORE,ULTRA_DST_SCORE,HCHO_SCORE,AIR_BACT_SCORE,RN_SCORE,O3_SCORE,VOCS_SCORE,BENZENE_SCORE,TOLUENE_SCORE,ETHY_BENZENE_SCORE,XYLENE_SCORE,STYLENE_SCORE,ASBESTOS_SCORE,CO_SCORE,NO2_SCORE,FALL_BACT_SCORE,MITE_SCORE,BLKB_ITENI_WEIGHTED,DES_ITENI_WEIGHTED,ITENI_WEIGHTED,NSE_WEIGHTED,MNUT_DST_WEIGHTED,GMNSM_MNUT_DST_WEIGHTED,ULTRA_DST_WEIGHTED,HCHO_WEIGHTED,AIR_BACT_WEIGHTED,RN_WEIGHTED,O3_WEIGHTED,VOCS_WEIGHTED,BENZENE_WEIGHTED,TOLUENE_WEIGHTED,ETHY_BENZENE_WEIGHTED,XYLENE_WEIGHTED,STYLENE_WEIGHTED,ASBESTOS_WEIGHTED,CO_WEIGHTED,NO2_WEIGHTED,FALL_BACT_WEIGHTED,MITE_WEIGHTED,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE,SEM_STR
3454,S010002145,광남중학교,서울특별시 광진구,1993,586.0,841.0,1.3,54.7,21.6,29.2,12.0,12.3,344.1,14.0,0.013,50.6,0.0,16.6,0.0,0.0,2.3,0.003944444444444445,0.3,0.01,1.0,20.0,1.9533333333333334,2.8033333333333332,0.43333333333333335,0.9945454545454546,0.28800000000000003,0.19466666666666665,0.34285714285714286,0.12300000000000001,0.43012500000000004,0.0945945945945946,0.21666666666666667,0.1265,0.0,0.0166,0.0,0.0,0.007666666666666666,0.3944444444444445,0.03,0.19999999999999998,0.00125,0.2,0.9766666666666667,1.4016666666666666,0.21666666666666667,0.9945454545454546,0.28800000000000003,0.19466666666666665,0.34285714285714286,0.36900000000000005,0.43012500000000004,0.28378378378378377,0.21666666666666667,0.18975,0.0,0.0332,0.0,0.0,0.015333333333333332,1.1833333333333336,0.03,0.19999999999999998,0.00125,0.2,0.3439777900539264,A,상반기
3456,S010002146,광양중학교,서울특별시 광진구,1986,835.0,837.0,1.4,50.0,41.5,39.2,24.0,69.3,82.0,33.2,0.011,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.5,0.011,0.8380952380952381,20.0,2.783333333333333,2.79,0.4666666666666666,0.9090909090909091,0.5533333333333333,0.26133333333333336,0.6857142857142857,0.693,0.1025,0.22432432432432434,0.18333333333333332,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.05,0.21999999999999997,0.0010476190476190477,0.2,1.3916666666666666,1.395,0.2333333333333333,0.9090909090909091,0.5533333333333333,0.26133333333333336,0.6857142857142857,2.0789999999999997,0.1025,0.672972972972973,0.18333333333333332,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.05,0.21999999999999997,0.0010476190476190477,0.2,0.5989761057212551,D,상반기
3458,S010002147,광장중학교,서울특별시 광진구,1982,570.0,850.0,1.3,46.2,11.0,16.6,24.6,14.5,259.0,7.1,0.01,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.9,0.02,0.0,20.0,1.9,2.8333333333333335,0.43333333333333335,0.8400000000000001,0.14666666666666667,0.11066666666666668,0.7028571428571428,0.145,0.32375,0.04797297297297297,0.16666666666666669,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.09,0.39999999999999997,0.0,0.2,0.95,1.4166666666666667,0.21666666666666667,0.8400000000000001,0.14666666666666667,0.11066666666666668,0.7028571428571428,0.43499999999999994,0.32375,0.1439189189189189,0.16666666666666669,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.09,0.39999999999999997,0.0,0.2,0.47190945155232816,B,상반기
3460,S010002148,광진중학교,서울특별시 광진구,1979,482.0,683.0,1.01,50.8,31.4,32.2,16.4,8.2,96.2,32.0,0.01,184.25409836065572,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.0031660516605166054,0.7,0.013,0.0,20.0,1.6066666666666667,2.276666666666667,0.33666666666666667,0.9236363636363636,0.41866666666666663,0.21466666666666667,0.4685714285714285,0.08199999999999999,0.12025000000000001,0.21621621621621623,0.16666666666666669,0.4606352459016393,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,0.31660516605166056,0.06999999999999999,0.25999999999999995,0.0,0.2,0.8033333333333333,1.1383333333333334,0.16833333333333333,0.9236363636363636,0.41866666666666663,0.21466666666666667,0.4685714285714285,0.24599999999999997,0.12025000000000001,0.6486486486486487,0.16666666666666669,0.6909528688524589,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,0.9498154981549817,0.06999999999999999,0.25999999999999995,0.0,0.2,0.36165822576861245,A,상반기
3462,S010002149,광희중학교,서울특별시 성동구,1937,581.0,549.0,1.47,42.0,33.6,27.6,17.6,12.3,166.4,52.0,0.017,44.8,0.0,6.2,2.6,2.5,0.0,0.001,0.4,0.01,0.0,20.0,1.9366666666666668,1.83,0.49,0.7636363636363637,0.448,0.184,0.5028571428571429,0.12300000000000001,0.20800000000000002,0.35135135135135137,0.2833333333333334,0.11199999999999999,0.0,0.0062,0.007222222222222223,0.0035714285714285713,0.0,0.1,0.04,0.19999999999999998,0.0,0.2,0.9683333333333334,0.915,0.245,0.7636363636363637,0.448,0.184,0.5028571428571429,0.36900000000000005,0.20800000000000002,1.0540540540540542,0.2833333333333334,0.16799999999999998,0.0,0.0124,0.014444444444444446,0.007142857142857143,0.0,0.30000000000000004,0.04,0.19999999999999998,0.0,0.2,0.3128727967637059,A,상반기
3464,S010002150,구의중학교,서울특별시 광진구,1984,434.0,662.0,1.1,40.0,36.8,37.4,24.2,4.1,185.5,21.0,0.01,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.7,0.01,0.0,20.0,1.4466666666666668,2.2066666666666666,0.3666666666666667,0.7272727272727273,0.49066666666666664,0.24933333333333332,0.6914285714285714,0.040999999999999995,0.231875,0.14189189189189189,0.16666666666666669,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.06999999999999999,0.19999999999999998,0.0,0.2,0.7233333333333334,1.1033333333333333,0.18333333333333335,0.7272727272727273,0.49066666666666664,0.24933333333333332,0.6914285714285714,0.12299999999999998,0.231875,0.42567567567567566,0.16666666666666669,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.06999999999999999,0.19999999999999998,0.0,0.2,0.359035745086733,A,상반기
3466,S010002152,동마중학교,서울특별시 성동구,1984,648.0,526.0,1.0,43.6,17.0,19.8,7.8,12.3,664.9,57.0,0.01,180.16923076923078,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.3,0.01,1.0,20.0,2.16,1.7533333333333334,0.3333333333333333,0.7927272727272727,0.22666666666666666,0.132,0.22285714285714286,0.12300000000000001,0.831125,0.38513513513513514,0.16666666666666669,0.4504230769230769,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.03,0.19999999999999998,0.00125,0.2,1.08,0.8766666666666667,0.16666666666666666,0.7927272727272727,0.22666666666666666,0.132,0.22285714285714286,0.36900000000000005,0.831125,1.1554054054054055,0.16666666666666669,0.6756346153846153,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.03,0.19999999999999998,0.00125,0.2,0.39766277204786943,A,상반기
3468,S010002154,무학중학교,서울특별시 성동구,1968,632.0,907.0,2.0,49.3,17.0,21.0,12.0,17.0,0.0,19.5,0.02,68.8,2.2,5.6,3.0,7.0,0.4,0.0,0.2,0.02,3.0,20.0,2.1066666666666665,3.0233333333333334,0.6666666666666666,0.8963636363636364,0.22666666666666666,0.14,0.34285714285714286,0.17,0.0,0.13175675675675674,0.33333333333333337,0.172,0.07333333333333333,0.0056,0.008333333333333333,0.01,0.0013333333333333335,0.0,0.02,0.39999999999999997,0.00375,0.2,1.0533333333333332,1.5116666666666667,0.3333333333333333,0.8963636363636364,0.22666666666666666,0.14,0.34285714285714286,0.51,0.0,0.39527027027027023,0.33333333333333337,0.258,0.22,0.0112,0.016666666666666666,0.02,0.002666666666666667,0.0,0.02,0.39999999999999997,0.00375,0.2,0.3134139870980779,A,상반기
3470,S010002155,성수중학교,서울특별시 성동구,1967,366.0,473.0,2.0,41.2,20.0,18.0,10.0,41.0,394.0,57.1,0.02,180.16923076923078,1.7435338345864662,70.63088235294117,10.480000000000002,18.942537313432837,6.083458646616541,0.0033829411764705886,0.6,0.02,5.0,20.0,1.22,1.5766666666666667,0.6666666666666666,0.7490909090909091,0.26666666666666666,0.12,0.2857142857142857,0.41,0.4925,0.3858108108108108,0.33333333333333337,0.4504230769230769,0.05811779448621554,0.07063088235294117,0.02911111111111112,0.02706076759061834,0.020278195488721805,0.33829411764705886,0.06,0.39999999999999997,0.00625,0.2,0.61,0.7883333333333333,0.3333333333333333,0.7490909090909091,0.26666666666666666,0.12,0.2857142857142857,1.23,0.4925,1.1574324324324325,0.33333333333333337,0.6756346153846153,0.17435338345864662,0.14126176470588234,0.05822222222222224,0.05412153518123668,0.04055639097744361,1.0148823529411766,0.06,0.39999999999999997,0.00625,0.2,0.41780393448979625,B,상반기
3472,S010002156,성원중학교,서울특별시 성동구,1968,383.0,456.0,2.3,46.0,47.0,45.0,26.0,10.0,276.7,64.3,0.01,243.0,1.2,46.5,4.2,4.6,0.5,0.0033829411764705886,0.2,0.01,3.7,20.0,1.2766666666666666,1.52,0.7666666666666666,0.8363636363636363,0.6266666666666667,0.3,0.7428571428571429,0.1,0.345875,0.43445945945945946,0.16666666666666669,0.6075,0.04,0.0465,0.011666666666666667,0.006571428571428571,0.0016666666666666668,0.33829411764705886,0.02,0.19999999999999998,0.004625000000000001,0.2,0.6383333333333333,0.76,0.3833333333333333,0.8363636363636363,0.6266666666666667,0.3,0.7428571428571429,0.30000000000000004,0.345875,1.3033783783783783,0.16666666666666669,0.9112500000000001,0.12,0.093,0.023333333333333334,0.013142857142857142,0.0033333333333333335,1.0148823529411766,0.02,0.19999999999999998,0.004625000000000001,0.2,0.4094109561068117,B,상반기
3474,S010002157,신양중학교,서울특별시 광진구,1984,489.0,745.0,1.2,40.9,19.4,20.3,8.8,28.7,147.0,41.6,0.015,75.8,0.0,24.3,0.0,18.1,0.0,0.003579064039408867,0.7,0.03,0.8380952380952381,0.0,1.63,2.4833333333333334,0.39999999999999997,0.7436363636363637,0.25866666666666666,0.13533333333333333,0.25142857142857145,0.287,0.18375,0.2810810810810811,0.25,0.1895,0.0,0.024300000000000002,0.0,0.02585714285714286,0.0,0.3579064039408867,0.06999999999999999,0.6,0.0010476190476190477,0.0,0.815,1.2416666666666667,0.19999999999999998,0.7436363636363637,0.25866666666666666,0.13533333333333333,0.25142857142857145,0.861,0.18375,0.8432432432432433,0.25,0.28425,0.0,0.048600000000000004,0.0,0.05171428571428572,0.0,1.07371921182266,0.06999999999999999,0.6,0.0010476190476190477,0.0,0.3596843618890641,A,상반기
3476,S010002158,옥정중학교,서울특별시 성동구,1984,300.0,300.0,3.0,50.0,18.2,16.0,9.4,22.749605475040255,196.9,14.0,0.01,180.16923076923078,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.6,0.013,1.4698412698412697,18.29357945425361,1.0,1.0,1.0,0.9090909090909091,0.24266666666666667,0.10666666666666667,0.26857142857142857,0.22749605475040255,0.246125,0.0945945945945946,0.16666666666666669,0.4504230769230769,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.06,0.25999999999999995,0.001837301587301587,0.1829357945425361,0.5,0.5,0.5,0.9090909090909091,0.24266666666666667,0.10666666666666667,0.26857142857142857,0.6824881642512076,0.246125,0.28378378378378377,0.16666666666666669,0.6756346153846153,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.06,0.25999999999999995,0.001837301587301587,0.1829357945425361,0.32765372178290036,A,상반기
3478,S010002159,용곡중학교,서울특별시 광진구,1982,493.0,712.0,1.2,42.1,24.4,29.4,12.8,12.3,106.3,19.0,0.01,35.6,0.0,5.7,1.0,2.3,0.0,0.01,0.4,0.01,0.0,20.0,1.6433333333333333,2.3733333333333335,0.39999999999999997,0.7654545454545455,0.3253333333333333,0.19599999999999998,0.3657142857142857,0.12300000000000001,0.132875,0.12837837837837837,0.16666666666666669,0.08900000000000001,0.0,0.0057,0.002777777777777778,0.0032857142857142855,0.0,1.0,0.04,0.19999999999999998,0.0,0.2,0.8216666666666667,1.1866666666666668,0.19999999999999998,0.7654545454545455,0.3253333333333333,0.19599999999999998,0.3657142857142857,0.36900000000000005,0.132875,0.3851351351351351,0.16666666666666669,0.1335,0.0,0.0114,0.005555555555555556,0.006571428571428571,0.0,3.0,0.04,0.19999999999999998,0.0,0.2,0.3868881492620128,A,상반기
3480,S010002160,자양중학교,서울특별시 광진구,1984,579.0,878.0,1.3,41.8,21.8,16.4,7.5,8.2,0.0,19.6,0.01,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.7,0.007,1.0,20.0,1.93,2.9266666666666667,0.43333333333333335,0.7599999999999999,0.2906666666666667,0.10933333333333332,0.21428571428571427,0.08199999999999999,0.0,0.13243243243243244,0.16666666666666669,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.06999999999999999,0.13999999999999999,0.00125,0.2,0.965,1.4633333333333334,0.21666666666666667,0.7599999999999999,0.2906666666666667,0.10933333333333332,0.21428571428571427,0.24599999999999997,0.0,0.39729729729729735,0.16666666666666669,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.06999999999999999,0.13999999999999999,0.00125,0.2,0.4308931007859774,B,상반기
3482,S010002162,행당중학교,서울특별시 성동구,1968,587.0,819.0,1.1,42.5,27.0,36.8,16.8,12.3,187.1,44.05754385964912,0.01,52.1,0.0,17.7,2.8,3.6,0.0,0.0033829411764705886,0.3,0.01,0.0,20.0,1.9566666666666668,2.73,0.3666666666666667,0.7727272727272727,0.36,0.24533333333333332,0.48000000000000004,0.12300000000000001,0.233875,0.2976861071597914,0.16666666666666669,0.13025,0.0,0.0177,0.0077777777777777776,0.005142857142857143,0.0,0.33829411764705886,0.03,0.19999999999999998,0.0,0.2,0.9783333333333334,1.365,0.18333333333333335,0.7727272727272727,0.36,0.24533333333333332,0.48000000000000004,0.36900000000000005,0.233875,0.8930583214793741,0.16666666666666669,0.19537500000000002,0.0,0.0354,0.015555555555555555,0.010285714285714285,0.0,1.0148823529411766,0.03,0.19999999999999998,0.0,0.2,0.3522193583479892,A,상반기
3484,S010002263,강북중학교,서울특별시 강북구,1980,328.0,478.0,1.9,52.7,25.3,20.8,13.5,22.749605475040255,716.0,22.7,0.023,159.63333333333335,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.5,0.031,2.405263157894737,20.0,1.0933333333333333,1.5933333333333333,0.6333333333333333,0.9581818181818182,0.3373333333333333,0.13866666666666666,0.38571428571428573,0.22749605475040255,0.895,0.15337837837837837,0.38333333333333336,0.3990833333333334,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.05,0.62,0.0030065789473684213,0.2,0.5466666666666666,0.7966666666666666,0.31666666666666665,0.9581818181818182,0.3373333333333333,0.13866666666666666,0.38571428571428573,0.6824881642512076,0.895,0.4601351351351351,0.38333333333333336,0.5986250000000001,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.05,0.62,0.0030065789473684213,0.2,0.40883632716250795,B,상반기
3486,S010002268,번동중학교,서울특별시 강북구,1992,396.0,680.0,1.1,46.0,16.0,20.6,10.0,69.7,72.0,101.0,0.018,85.4,0.8,448.1,5.2,2.3,1.0,0.003944444444444445,0.5,0.016,2.405263157894737,20.0,1.32,2.2666666666666666,0.3666666666666667,0.8363636363636363,0.21333333333333335,0.13733333333333334,0.2857142857142857,0.6970000000000001,0.09,0.6824324324324325,0.3,0.21350000000000002,0.02666666666666667,0.4481,0.014444444444444446,0.0032857142857142855,0.0033333333333333335,0.3944444444444445,0.05,0.32,0.0030065789473684213,0.2,0.66,1.1333333333333333,0.18333333333333335,0.8363636363636363,0.21333333333333335,0.13733333333333334,0.2857142857142857,2.091,0.09,2.0472972972972974,0.3,0.32025000000000003,0.08,0.8962,0.02888888888888889,0.006571428571428571,0.006666666666666667,1.1833333333333336,0.05,0.32,0.0030065789473684213,0.2,0.5033011567780108,C,상반기
3488,S010002269,북악중학교,서울특별시 성북구,1984,791.0,739.0,2.6,51.2,45.9,40.4,25.3,40.0,448.0,32.1,0.013,5.3,0.0,5.3,0.0,0.0,0.0,0.0,0.9,0.039,0.0,0.0,2.6366666666666667,2.4633333333333334,0.8666666666666667,0.9309090909090909,0.612,0.2693333333333333,0.7228571428571429,0.4,0.56,0.2168918918918919,0.21666666666666667,0.01325,0.0,0.0053,0.0,0.0,0.0,0.0,0.09,0.7799999999999999,0.0,0.0,1.3183333333333334,1.2316666666666667,0.43333333333333335,0.9309090909090909,0.612,0.2693333333333333,0.7228571428571429,1.2000000000000002,0.56,0.6506756756756757,0.21666666666666667,0.019875,0.0,0.0106,0.0,0.0,0.0,0.0,0.09,0.7799999999999999,0.0,0.0,0.4111931928534201,B,상반기
3490,S010002270,삼선중학교,서울특별시 성북구,1960,388.0,669.0,1.05,47.2,18.0,15.7,6.7,25.3,426.0,94.8,0.015,54.0,0.0,20.1,0.0,0.0,0.0,0.01,1.8,0.03,2.0508333333333333,20.0,1.2933333333333332,2.23,0.35000000000000003,0.8581818181818183,0.24,0.10466666666666666,0.19142857142857142,0.253,0.5325,0.6405405405405405,0.25,0.135,0.0,0.0201,0.0,0.0,0.0,1.0,0.18,0.6,0.0025635416666666667,0.2,0.6466666666666666,1.115,0.17500000000000002,0.8581818181818183,0.24,0.10466666666666666,0.19142857142857142,0.759,0.5325,1.9216216216216218,0.25,0.2025,0.0,0.0402,0.0,0.0,0.0,3.0,0.18,0.6,0.0025635416666666667,0.2,0.5008785857378186,C,상반기
3492,S010002273,석관중학교,서울특별시 성북구,1982,582.0,706.0,2.4,46.4,36.3,22.3,27.2,74.0,549.0,30.8,0.034,287.2,0.0,21.3,0.0,0.0,0.0,0.0,1.6,0.023,0.0,20.0,1.94,2.3533333333333335,0.7999999999999999,0.8436363636363636,0.484,0.14866666666666667,0.7771428571428571,0.74,0.68625,0.20810810810810812,0.5666666666666668,0.718,0.0,0.0213,0.0,0.0,0.0,0.0,0.16,0.45999999999999996,0.0,0.2,0.97,1.1766666666666667,0.39999999999999997,0.8436363636363636,0.484,0.14866666666666667,0.7771428571428571,2.2199999999999998,0.68625,0.6243243243243244,0.5666666666666668,1.077,0.0,0.0426,0.0,0.0,0.0,0.0,0.16,0.45999999999999996,0.0,0.2,0.4925887975047065,B,상반기
3494,S010002276,수송중학교,서울특별시 강북구,2000,341.0,632.0,1.6,44.5,8.0,18.0,8.0,40.0,702.0,54.8,0.02,159.63333333333335,1.3405,64.97898058252427,8.055970149253731,12.593283582089553,3.252261306532663,0.01,0.7,0.03,2.405263157894737,20.0,1.1366666666666667,2.1066666666666665,0.5333333333333333,0.8090909090909091,0.10666666666666667,0.12,0.22857142857142856,0.4,0.8775,0.37027027027027026,0.33333333333333337,0.3990833333333334,0.04468333333333333,0.06497898058252427,0.022377694859038143,0.01799040511727079,0.010840871021775543,1.0,0.06999999999999999,0.6,0.0030065789473684213,0.2,0.5683333333333334,1.0533333333333332,0.26666666666666666,0.8090909090909091,0.10666666666666667,0.12,0.22857142857142856,1.2000000000000002,0.8775,1.1108108108108108,0.33333333333333337,0.5986250000000001,0.13405,0.12995796116504854,0.044755389718076286,0.03598081023454158,0.021681742043551087,3.0,0.06999999999999999,0.6,0.0030065789473684213,0.2,0.5232892710870485,C,상반기
3496,S010002277,수유중학교,서울특별시 강북구,1972,351.0,708.0,1.0,46.4,8.2,11.8,3.4,7.7,152.0,85.0,0.017,82.5,4.8,6.2,2.4,2.7,0.2,0.005,0.5,0.017,2.405263157894737,20.0,1.17,2.36,0.3333333333333333,0.8436363636363636,0.10933333333333332,0.07866666666666668,0.09714285714285714,0.077,0.19,0.5743243243243243,0.2833333333333334,0.20625,0.16,0.0062,0.006666666666666666,0.0038571428571428576,0.0006666666666666668,0.5,0.05,0.34,0.0030065789473684213,0.2,0.585,1.18,0.16666666666666666,0.8436363636363636,0.10933333333333332,0.07866666666666668,0.09714285714285714,0.23099999999999998,0.19,1.722972972972973,0.2833333333333334,0.30937499999999996,0.48,0.0124,0.013333333333333332,0.007714285714285715,0.0013333333333333335,1.5,0.05,0.34,0.0030065789473684213,0.2,0.38204157841275066,A,상반기
3498,S010002281,월곡중학교,서울특별시 성북구,1986,442.0,726.0,1.0,49.2,12.0,16.0,5.6,14.3,131.0,40.0,0.016,101.09691358024692,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.6,0.017,2.0508333333333333,20.0,1.4733333333333334,2.42,0.3333333333333333,0.8945454545454546,0.16,0.10666666666666667,0.16,0.14300000000000002,0.16375,0.2702702702702703,0.26666666666666666,0.2527422839506173,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.06,0.34,0.0025635416666666667,0.2,0.7366666666666667,1.21,0.16666666666666666,0.8945454545454546,0.16,0.10666666666666667,0.16,0.42900000000000005,0.16375,0.8108108108108109,0.26666666666666666,0.379113425925926,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.06,0.34,0.0025635416666666667,0.2,0.3503802173467068,A,상반기
3500,S010002282,인수중학교,서울특별시 강북구,1986,429.0,738.0,1.1,40.2,23.7,63.9,5.2,12.3,620.0,25.1,0.012,10.7,3.8,0.0,0.0,0.0,0.0,0.003579064039408867,1.0,0.024,1.0,20.0,1.43,2.46,0.3666666666666667,0.730909090909091,0.316,0.426,0.14857142857142858,0.12300000000000001,0.775,0.1695945945945946,0.2,0.02675,0.12666666666666665,0.0,0.0,0.0,0.0,0.3579064039408867,0.1,0.48,0.00125,0.2,0.715,1.23,0.18333333333333335,0.730909090909091,0.316,0.426,0.14857142857142858,0.36900000000000005,0.775,0.5087837837837839,0.2,0.040125,0.37999999999999995,0.0,0.0,0.0,0.0,1.07371921182266,0.1,0.48,0.00125,0.2,0.35807690220092253,A,상반기
3502,S010002283,장위중학교,서울특별시 성북구,1984,503.0,924.0,2.2,46.1,28.9,25.1,15.1,43.3,261.0,46.5,0.023,101.09691358024692,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.8,0.035,2.0508333333333333,20.0,1.6766666666666667,3.08,0.7333333333333334,0.8381818181818183,0.3853333333333333,0.16733333333333333,0.43142857142857144,0.433,0.32625,0.3141891891891892,0.38333333333333336,0.2527422839506173,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.08,0.7000000000000001,0.0025635416666666667,0.2,0.8383333333333334,1.54,0.3666666666666667,0.8381818181818183,0.3853333333333333,0.16733333333333333,0.43142857142857144,1.299,0.32625,0.9425675675675675,0.38333333333333336,0.379113425925926,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.08,0.7000000000000001,0.0025635416666666667,0.2,0.4773645366719352,B,상반기
3504,S010002284,종암중학교,서울특별시 성북구,1980,668.0,651.0,1.8,48.8,40.7,24.1,22.0,22.749605475040255,594.0,152.5,0.026,101.09691358024692,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.9728070175438596,0.01905217391304348,2.0508333333333333,20.0,2.2266666666666666,2.17,0.6,0.8872727272727272,0.5426666666666667,0.16066666666666668,0.6285714285714286,0.22749605475040255,0.7425,1.0304054054054055,0.43333333333333335,0.2527422839506173,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.09728070175438595,0.3810434782608696,0.0025635416666666667,0.2,1.1133333333333333,1.085,0.3,0.8872727272727272,0.5426666666666667,0.16066666666666668,0.6285714285714286,0.6824881642512076,0.7425,3.0912162162162167,0.43333333333333335,0.379113425925926,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.09728070175438595,0.3810434782608696,0.0025635416666666667,0.2,0.6488747888231269,D,상반기
3506,S010002288,화계중학교,서울특별시 강북구,1970,581.0,1060.0,1.25,45.2,19.9,19.1,10.8,12.7,778.0,147.4,0.017,1666.8,1.7539256198347106,499.6,12.092168674698794,4.3,5.707551020408163,0.0031660516605166054,0.5,0.03,2.405263157894737,20.0,1.9366666666666668,3.533333333333333,0.4166666666666667,0.8218181818181819,0.2653333333333333,0.12733333333333335,0.3085714285714286,0.127,0.9725,0.995945945945946,0.2833333333333334,4.167,0.058464187327823686,0.49960000000000004,0.03358935742971887,0.006142857142857143,0.01902517006802721,0.31660516605166056,0.05,0.6,0.0030065789473684213,0.2,0.9683333333333334,1.7666666666666666,0.20833333333333334,0.8218181818181819,0.2653333333333333,0.12733333333333335,0.3085714285714286,0.381,0.9725,2.987837837837838,0.2833333333333334,6.2505,0.17539256198347106,0.9992000000000001,0.06717871485943774,0.012285714285714285,0.03805034013605442,0.9498154981549817,0.05,0.6,0.0030065789473684213,0.2,0.838022281360355,E,상반기
3508,S010002337,금호여자중학교,서울특별시 중구,1968,625.0,647.0,1.02,44.3,56.3,49.0,19.1,20.1,127.0,69.0,0.03,286.2,1.0,228.9,19.0,21.7,8.2,0.002,3.7,0.02,2.5,20.0,2.0833333333333335,2.1566666666666667,0.34,0.8054545454545454,0.7506666666666666,0.32666666666666666,0.5457142857142857,0.201,0.15875,0.46621621621621623,0.5,0.7155,0.03333333333333333,0.2289,0.05277777777777778,0.031,0.02733333333333333,0.2,0.37,0.39999999999999997,0.003125,0.2,1.0416666666666667,1.0783333333333334,0.17,0.8054545454545454,0.7506666666666666,0.32666666666666666,0.5457142857142857,0.603,0.15875,1.3986486486486487,0.5,1.07325,0.1,0.4578,0.10555555555555556,0.062,0.05466666666666666,0.6000000000000001,0.37,0.39999999999999997,0.003125,0.2,0.4911499106987743,B,상반기
