SCHUL_NM,ADRCD_NM,SCHUL_KND_SC_CODE,SEM_STR,AIR_BACT,FALL_BACT,MITE,RN,O3,ASBESTOS
서울인수초등학교,서울특별시 강북구,2,하반기,642.0,1.603230313293819,20.0,24.0,0.01,0.0
서울일신초등학교,서울특별시 성북구,2,상반기,770.0,0.0,20.0,35.9,0.047,0.01
서울일신초등학교,서울특별시 성북구,2,하반기,187.0,1.603230313293819,20.0,45.0,0.01,0.0
서울장곡초등학교,서울특별시 성북구,2,상반기,80.0,1.603230313293819,0.0,45.1,0.013,0.01
서울장곡초등학교,서울특별시 성북구,2,하반기,329.0,1.603230313293819,20.0,60.0,0.01,0.0
서울장위초등학교,서울특별시 성북구,2,상반기,508.0,1.603230313293819,20.0,16.0,0.032,0.003964597478176527
서울장위초등학교,서울특별시 성북구,2,하반기,92.0,1.603230313293819,20.0,63.0,0.01,0.003964597478176527
서울정덕초등학교,서울특별시 성북구,2,상반기,431.0,1.603230313293819,20.0,32.8,0.025,0.0
서울정덕초등학교,서울특별시 성북구,2,하반기,271.0,1.603230313293819,17.980964673913046,67.0,0.01,0.0
서울정릉초등학교,서울특별시 성북구,2,상반기,271.0,1.603230313293819,20.0,56.0,0.015,0.006
서울정릉초등학교,서울특별시 성북구,2,하반기,271.0,1.603230313293819,20.0,56.0,0.01,0.0
서울정수초등학교,서울특별시 성북구,2,상반기,106.0,1.603230313293819,0.0,35.2,0.012,0.0
서울정수초등학교,서울특별시 성북구,2,하반기,176.0,1.603230313293819,19.0,99.0,0.01,0.003964597478176527
서울청덕초등학교,서울특별시 성북구,2,상반기,639.0,1.603230313293819,20.0,84.4,0.017,0.01
서울청덕초등학교,서울특별시 성북구,2,하반기,168.0,1.603230313293819,20.0,45.43074929577464,0.02,0.0
서울화계초등학교,서울특별시 강북구,2,상반기,366.0,1.603230313293819,20.0,92.0,0.015,0.009
서울화계초등학교,서울특별시 강북구,2,하반기,366.0,1.603230313293819,20.0,92.0,0.02,0.0
서울광희초등학교,서울특별시 중구,2,상반기,153.0,2.5,20.0,46.5,0.0015,0.003964597478176527
서울광희초등학교,서울특별시 중구,2,하반기,209.0,2.0,20.0,59.0,0.02,0.0
서울교동초등학교,서울특별시 종로구,2,상반기,227.0,4.0,20.0,64.0,0.02,0.002
서울교동초등학교,서울특별시 종로구,2,하반기,229.0,4.0,20.0,64.0,0.02,0.0
서울금양초등학교,서울특별시 용산구,2,상반기,64.0,1.0,20.0,17.4,0.053,0.004
서울금양초등학교,서울특별시 용산구,2,하반기,572.0,6.0,0.2,0.0,0.26,0.0
서울남산초등학교,서울특별시 중구,2,상반기,287.0,0.5,20.0,87.5,0.0125,0.01
서울남산초등학교,서울특별시 중구,2,하반기,477.0,1.603230313293819,20.0,0.0,0.02,0.003964597478176527
서울남정초등학교,서울특별시 용산구,2,상반기,403.0,2.0,20.0,47.0,0.02,0.003964597478176527
서울남정초등학교,서울특별시 용산구,2,하반기,335.0,5.0,20.0,55.0,0.02,0.0
서울덕수초등학교,서울특별시 중구,2,상반기,279.0,3.0,20.0,17.0,0.02,0.003964597478176527
서울덕수초등학교,서울특별시 중구,2,하반기,279.0,3.0,20.0,17.0,0.02,0.003964597478176527
서울독립문초등학교,서울특별시 종로구,2,상반기,243.15,1.5,20.0,82.0,0.013,0.003964597478176527
서울독립문초등학교,서울특별시 종로구,2,하반기,610.3,1.7,20.0,44.0,0.01,0.003964597478176527
서울매동초등학교,서울특별시 종로구,2,상반기,296.0,1.603230313293819,25.0,55.0,0.03,0.0034
서울매동초등학교,서울특별시 종로구,2,하반기,396.4,4.3,24.0,136.0,0.01,0.0
서울명신초등학교,서울특별시 종로구,2,상반기,187.0,1.603230313293819,20.0,45.43074929577464,0.03,0.0015
서울명신초등학교,서울특별시 종로구,2,하반기,246.0,5.0,20.0,45.43074929577464,0.02,0.0
서울보광초등학교,서울특별시 용산구,2,상반기,297.5,1.0,20.0,45.43074929577464,0.025,0.0015
서울보광초등학교,서울특별시 용산구,2,하반기,572.0,2.0,20.0,45.43074929577464,0.02,0.0
서울봉래초등학교,서울특별시 중구,2,상반기,594.8,1.0,20.0,21.3,0.02,0.003964597478176527
서울봉래초등학교,서울특별시 중구,2,하반기,296.6,0.3,20.0,45.43074929577464,0.0,0.0
서울삼광초등학교,서울특별시 용산구,2,상반기,150.0,3.5,20.0,0.0,0.02,0.003964597478176527
서울삼광초등학교,서울특별시 용산구,2,하반기,157.0,5.0,19.0,39.0,0.02,0.003964597478176527
서울서빙고초등학교,서울특별시 용산구,2,상반기,82.0,0.1,20.0,16.1,0.011,0.01
서울서빙고초등학교,서울특별시 용산구,2,하반기,249.0,0.0,20.0,21.950000000000003,0.0,0.0
서울세검정초등학교,서울특별시 종로구,2,상반기,343.75,4.0,23.0,51.0,0.015,0.0041
서울세검정초등학교,서울특별시 종로구,2,하반기,126.0,5.0,20.0,51.0,0.02,0.0
서울숭신초등학교,서울특별시 성동구,2,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
서울숭신초등학교,서울특별시 성동구,2,하반기,779.0,1.0,20.0,35.0,0.01,0.003964597478176527
서울신용산초등학교,서울특별시 용산구,2,상반기,125.0,2.5,11.0,74.0,0.025,0.001
서울신용산초등학교,서울특별시 용산구,2,하반기,610.2,1.0,20.0,23.4,0.01,0.0
서울용산초등학교,서울특별시 용산구,2,상반기,343.4,2.5,20.0,34.1,0.015,0.003964597478176527
서울용산초등학교,서울특별시 용산구,2,하반기,767.6,4.0,20.0,33.9,0.03,0.003964597478176527
서울용암초등학교,서울특별시 용산구,2,상반기,267.0,1.0,20.0,45.7,0.009,0.0
서울용암초등학교,서울특별시 용산구,2,하반기,267.0,1.0,20.0,45.7,0.0,0.0
서울원효초등학교,서울특별시 용산구,2,상반기,128.0,4.0,20.0,23.0,0.02,0.001
서울원효초등학교,서울특별시 용산구,2,하반기,118.0,4.0,20.0,55.0,0.02,0.0
서울이태원초등학교,서울특별시 용산구,2,상반기,125.5,3.5,20.0,59.0,0.002,0.002
서울이태원초등학교,서울특별시 용산구,2,하반기,94.0,2.0,20.0,53.0,0.02,0.0
서울장충초등학교,서울특별시 중구,2,상반기,311.0,0.0,23.0,48.0,0.03,0.0
서울장충초등학교,서울특별시 중구,2,하반기,437.9,0.0,36.0,45.0,0.01,0.003964597478176527
서울재동초등학교,서울특별시 종로구,2,상반기,126.0,2.0,20.0,57.0,0.02,0.002
서울재동초등학교,서울특별시 종로구,2,하반기,117.0,1.0,20.0,43.0,0.02,0.0
서울창신초등학교,서울특별시 종로구,2,상반기,242.0,1.0,20.0,60.7,0.02,0.002
서울창신초등학교,서울특별시 종로구,2,하반기,207.0,1.0,20.0,58.0,0.02,0.0
서울청구초등학교,서울특별시 중구,2,상반기,207.5,2.0,20.0,18.0,0.02,0.001
서울청구초등학교,서울특별시 중구,2,하반기,113.0,1.603230313293819,20.0,34.0,0.02,0.0
서울청운초등학교,서울특별시 종로구,2,상반기,269.0,2.0,20.0,48.0,0.02,0.001
서울청운초등학교,서울특별시 종로구,2,하반기,269.0,2.0,20.0,48.0,0.02,0.0
서울청파초등학교,서울특별시 용산구,2,상반기,313.0,2.0,20.0,13.0,0.02,0.0015
서울청파초등학교,서울특별시 용산구,2,하반기,283.0,5.0,20.0,13.0,0.02,0.0
서울충무초등학교,서울특별시 중구,2,상반기,240.0,1.0,20.0,36.0,0.02,0.002
서울충무초등학교,서울특별시 중구,2,하반기,251.0,1.0,20.0,47.0,0.02,0.0
서울한강초등학교,서울특별시 용산구,2,상반기,219.0,1.0,20.0,34.0,0.02,0.0015
서울한강초등학교,서울특별시 용산구,2,하반기,172.0,1.0,20.0,37.0,0.03,0.0
서울한남초등학교,서울특별시 용산구,2,상반기,505.4,0.3,20.0,13.0,0.003,0.0
서울한남초등학교,서울특별시 용산구,2,하반기,505.4,0.3,20.0,13.0,0.0,0.0
서울혜화초등학교,서울특별시 종로구,2,상반기,153.8,3.5,20.0,0.0,0.02,0.001
서울혜화초등학교,서울특별시 종로구,2,하반기,238.0,4.0,20.0,66.0,0.02,0.0
서울효제초등학교,서울특별시 종로구,2,상반기,167.5,4.0,20.0,45.43074929577464,0.025,0.0015
서울효제초등학교,서울특별시 종로구,2,하반기,185.0,4.0,20.0,22.0,0.02,0.0
서울후암초등학교,서울특별시 용산구,2,상반기,283.5,1.5,10.0,41.2,0.0135,0.003964597478176527
서울후암초등학교,서울특별시 용산구,2,하반기,96.0,3.0,0.0,18.0,0.0,0.0
서울흥인초등학교,서울특별시 중구,2,상반기,308.0,3.5,20.0,28.0,0.025,0.003964597478176527
서울흥인초등학교,서울특별시 중구,2,하반기,263.0,5.0,20.0,51.0,0.02,0.003964597478176527
서울신기초등학교,서울특별시 양천구,2,상반기,599.3,3.3,19.0,67.0,0.042,0.003964597478176527
서울신기초등학교,서울특별시 양천구,2,하반기,190.5,3.3,19.0,45.43074929577464,0.0,0.003964597478176527
서울금동초등학교,서울특별시 금천구,2,상반기,125.0,1.603230313293819,65.0,113.0,0.02,0.001
서울금동초등학교,서울특별시 금천구,2,하반기,136.0,1.603230313293819,20.0,59.0,0.03,0.0
서울덕암초등학교,서울특별시 노원구,2,상반기,237.0,1.603230313293819,20.0,13.0,0.02,0.003964597478176527
서울덕암초등학교,서울특별시 노원구,2,하반기,205.0,1.603230313293819,20.0,13.0,0.02,0.003964597478176527
서울봉현초등학교,서울특별시 관악구,2,상반기,120.0,1.603230313293819,20.0,45.43074929577464,0.029,0.001
서울봉현초등학교,서울특별시 관악구,2,하반기,66.0,0.0,20.0,35.0,0.02,0.0
서울광진초등학교,서울특별시 광진구,2,상반기,630.35,1.0,20.0,31.0,0.015,0.003964597478176527
서울광진초등학교,서울특별시 광진구,2,하반기,108.5,0.0,20.0,12.0,0.01,0.003964597478176527
서울연광초등학교,서울특별시 은평구,2,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
서울연광초등학교,서울특별시 은평구,2,하반기,568.1,3.0,20.0,45.43074929577464,0.02,0.003964597478176527
서울고원초등학교,서울특별시 구로구,2,상반기,557.3,1.603230313293819,20.0,60.8,0.02,0.002
서울고원초등학교,서울특별시 구로구,2,하반기,770.2,0.0,20.0,60.8,0.01,0.0
서울가인초등학교,서울특별시 도봉구,2,상반기,176.5,1.603230313293819,20.0,58.0,0.02,0.01
서울가인초등학교,서울특별시 도봉구,2,하반기,333.0,1.603230313293819,20.0,58.0,0.06,0.01
서울묵현초등학교,서울특별시 중랑구,2,상반기,442.0,0.0,20.0,9.4,0.01,0.003964597478176527
서울묵현초등학교,서울특별시 중랑구,2,하반기,442.0,0.0,0.0,9.4,0.01,0.003964597478176527
서울양진초등학교,서울특별시 광진구,2,상반기,641.3,1.0,20.0,47.1,0.023,0.0
서울양진초등학교,서울특별시 광진구,2,하반기,170.0,0.0,0.0,32.3,0.01,0.0
서울마장초등학교,서울특별시 성동구,2,상반기,116.3,2.3,20.0,51.5,0.01,0.003964597478176527
서울마장초등학교,서울특별시 성동구,2,하반기,305.9,0.7,20.0,50.8,0.01,0.003964597478176527
서울서신초등학교,서울특별시 은평구,2,상반기,593.5,2.0,10.0,1.0,0.0165,0.003964597478176527
서울서신초등학교,서울특별시 은평구,2,하반기,721.0,2.0,20.0,148.0,0.01,0.003964597478176527
서울석계초등학교,서울특별시 성북구,2,상반기,562.5,1.603230313293819,20.0,13.2,0.027000000000000003,0.003964597478176527
서울석계초등학교,서울특별시 성북구,2,하반기,322.0,1.603230313293819,20.0,32.0,0.03,0.003964597478176527
서울보라매초등학교,서울특별시 동작구,2,상반기,390.0,0.0,20.0,32.0,0.0265,0.003964597478176527
서울보라매초등학교,서울특별시 동작구,2,하반기,800.0,10.0,100.0,1.48,0.06,0.0
서울염경초등학교,서울특별시 강서구,2,상반기,359.0,1.603230313293819,20.0,4.7,0.01,0.003964597478176527
서울염경초등학교,서울특별시 강서구,2,하반기,628.0,1.603230313293819,20.0,4.7,0.01,0.003964597478176527
서울영문초등학교,서울특별시 영등포구,2,상반기,448.9,3.0,20.0,30.3,0.02,0.003964597478176527
서울영문초등학교,서울특별시 영등포구,2,하반기,778.5,1.7,20.0,32.6,0.03,0.003964597478176527
서울조원초등학교,서울특별시 관악구,2,상반기,227.0,1.0,20.0,52.0,0.06,0.003964597478176527
서울조원초등학교,서울특별시 관악구,2,하반기,65.0,1.0,20.0,29.0,0.02,0.003964597478176527
서울화일초등학교,서울특별시 강서구,2,상반기,72.0,0.0,10.0,39.0,0.01,0.003964597478176527
서울화일초등학교,서울특별시 강서구,2,하반기,546.0,1.603230313293819,20.0,45.43074929577464,0.01,0.003964597478176527
서울행현초등학교,서울특별시 성동구,2,상반기,331.0,1.3,20.0,93.0,0.003,0.0
서울행현초등학교,서울특별시 성동구,2,하반기,488.1,0.3,20.0,47.0,0.0,0.0
서울길원초등학교,서울특별시 성북구,2,상반기,475.0,1.603230313293819,20.0,17.8,0.02,0.003964597478176527
서울길원초등학교,서울특별시 성북구,2,하반기,771.0,1.603230313293819,20.0,51.0,0.01,0.003964597478176527
서울장수초등학교,서울특별시 양천구,2,상반기,154.0,1.603230313293819,20.0,50.0,0.01,0.003964597478176527
서울장수초등학교,서울특별시 양천구,2,하반기,439.0,1.603230313293819,17.980964673913046,44.5,0.01,0.003964597478176527
서울장월초등학교,서울특별시 성북구,2,상반기,728.0,1.603230313293819,20.0,27.5,0.016,0.003964597478176527
서울장월초등학교,서울특별시 성북구,2,하반기,67.0,1.603230313293819,0.02,43.0,0.01,0.003964597478176527
서울휘봉초등학교,서울특별시 동대문구,2,상반기,420.0,1.603230313293819,20.0,82.0,0.01,0.003964597478176527
서울휘봉초등학교,서울특별시 동대문구,2,하반기,566.0,1.603230313293819,20.0,36.1,0.01,0.003964597478176527
서울상지초등학교,서울특별시 마포구,2,상반기,250.0,4.7,20.0,93.9,0.02,0.003964597478176527
서울상지초등학교,서울특별시 마포구,2,하반기,749.7,1.0,20.0,81.1,0.06,0.003964597478176527
서울선유초등학교,서울특별시 영등포구,2,상반기,173.4,1.603230313293819,20.0,94.9,0.02,0.003964597478176527
서울선유초등학교,서울특별시 영등포구,2,하반기,773.0,1.603230313293819,20.0,77.4,0.01,0.003964597478176527
서울신당초등학교,서울특별시 중구,2,상반기,164.5,1.5,10.0,23.5,0.025,0.003964597478176527
서울신당초등학교,서울특별시 중구,2,하반기,244.0,2.0,20.0,47.0,0.02,0.003964597478176527
서울버들초등학교,서울특별시 송파구,2,상반기,676.0,3.0,19.5,41.0,0.020499999999999997,0.0
서울버들초등학교,서울특별시 송파구,2,하반기,504.8,2.7,20.0,22.4,0.01,0.003964597478176527
서울문현초등학교,서울특별시 송파구,2,상반기,529.9,1.7,20.0,22.9,0.016,0.0
서울문현초등학교,서울특별시 송파구,2,하반기,407.95,3.0,20.0,24.7,0.01,0.003964597478176527
서울삼일초등학교,서울특별시 동작구,2,상반기,184.0,5.0,20.0,44.0,0.03,0.003964597478176527
서울삼일초등학교,서울특별시 동작구,2,하반기,221.0,4.0,20.0,25.0,0.02,0.003964597478176527
서울매헌초등학교,서울특별시 서초구,2,상반기,559.0,2.0,20.0,20.2,0.020999999999999998,0.003964597478176527
서울매헌초등학교,서울특별시 서초구,2,하반기,569.5,1.7,20.0,45.43074929577464,0.01,0.003964597478176527
서울수명초등학교,서울특별시 강서구,2,상반기,282.0,4.0,20.0,60.0,0.02,0.003964597478176527
서울수명초등학교,서울특별시 강서구,2,하반기,17.33,3.0,20.0,55.0,0.02,0.003964597478176527
서울은명초등학교,서울특별시 은평구,2,상반기,116.0,1.0,20.0,12.4,0.021,0.003964597478176527
서울은명초등학교,서울특별시 은평구,2,하반기,177.0,3.0,20.0,30.9,0.01,0.003964597478176527
서울개롱초등학교,서울특별시 송파구,2,상반기,306.0,1.0,0.0,45.43074929577464,0.012,0.003964597478176527
서울개롱초등학교,서울특별시 송파구,2,하반기,782.0,1.0,20.0,28.8,0.02,0.003964597478176527
서울잠현초등학교,서울특별시 송파구,2,상반기,341.0,2.0,0.2,40.9,0.013,0.003964597478176527
서울잠현초등학교,서울특별시 송파구,2,하반기,503.0,1.603230313293819,20.0,50.9,0.01,0.003964597478176527
서울진관초등학교,서울특별시 은평구,2,상반기,164.0,1.0,20.0,12.8,0.012,0.003964597478176527
서울진관초등학교,서울특별시 은평구,2,하반기,442.0,1.0,20.0,15.3,0.01,0.003964597478176527
서울목운초등학교,서울특별시 양천구,2,상반기,367.0,0.5,20.0,22.0,0.0155,0.003964597478176527
서울목운초등학교,서울특별시 양천구,2,하반기,277.0,1.0,20.0,43.0,0.02,0.003964597478176527
서울송원초등학교,서울특별시 성동구,2,상반기,77.5,0.0,10.0,17.0,0.0085,0.003964597478176527
서울송원초등학교,서울특별시 성동구,2,하반기,411.0,2.0,20.0,91.0,0.02,0.003964597478176527
서울강명초등학교,서울특별시 강동구,2,상반기,447.0,3.0,20.0,16.5,0.01,0.003964597478176527
서울강명초등학교,서울특별시 강동구,2,하반기,788.0,3.0,20.0,61.4,0.01,0.003964597478176527
서울등마초등학교,서울특별시 강서구,2,상반기,225.0,1.603230313293819,20.0,1.0,0.06,0.003964597478176527
서울등마초등학교,서울특별시 강서구,2,하반기,257.0,0.0,20.0,48.9,0.02,0.003964597478176527
서울신은초등학교,서울특별시 양천구,2,상반기,233.0,1.603230313293819,0.0,27.0,0.01,0.0
서울신은초등학교,서울특별시 양천구,2,하반기,277.0,0.0,0.0,25.1,0.01,0.0
서울우면초등학교,서울특별시 서초구,2,상반기,409.0,1.603230313293819,0.0,40.0,0.016,0.003964597478176527
서울우면초등학교,서울특별시 서초구,2,하반기,498.0,1.603230313293819,0.0,70.9,0.0,0.003964597478176527
서울동호초등학교,서울특별시 성동구,2,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
서울동호초등학교,서울특별시 성동구,2,하반기,213.5,1.603230313293819,20.0,16.0,0.01,0.003964597478176527
서울천왕초등학교,서울특별시 구로구,2,상반기,177.6,1.8,20.0,17.1,0.01,0.003964597478176527
서울천왕초등학교,서울특별시 구로구,2,하반기,644.2,0.3,20.0,64.4,0.03,0.0
서울하늘초등학교,서울특별시 마포구,2,상반기,135.25,0.85,20.0,17.1,0.045,0.003964597478176527
서울하늘초등학교,서울특별시 마포구,2,하반기,778.7,1.0,20.0,35.3,0.01,0.003964597478176527
서울은빛초등학교,서울특별시 은평구,2,상반기,423.2,0.7,20.0,55.1,0.03,0.003964597478176527
서울은빛초등학교,서울특별시 은평구,2,하반기,423.2,1.603230313293819,20.0,55.1,0.03,0.003964597478176527
서울수리초등학교,서울특별시 은평구,2,상반기,119.0,1.0,20.0,10.0,0.02,0.003964597478176527
서울수리초등학교,서울특별시 은평구,2,하반기,55.0,1.0,20.0,45.0,0.03,0.003964597478176527
서울상현초등학교,서울특별시 동작구,2,상반기,133.0,2.0,20.0,144.0,0.03,0.003964597478176527
서울상현초등학교,서울특별시 동작구,2,하반기,139.0,2.0,20.0,29.0,0.02,0.003964597478176527
서울구현초등학교,서울특별시 은평구,2,상반기,268.0,1.0,20.0,37.9,0.011,0.003964597478176527
서울구현초등학교,서울특별시 은평구,2,하반기,101.0,1.0,20.0,37.9,0.0,0.003964597478176527
서울은진초등학교,서울특별시 은평구,2,상반기,324.0,4.0,20.0,45.43074929577464,0.03,0.003964597478176527
서울은진초등학교,서울특별시 은평구,2,하반기,324.0,4.0,20.0,100.0,0.03,0.003964597478176527
서울가재울초등학교,서울특별시 서대문구,2,상반기,283.5,1.0,20.0,55.5,0.05,0.003964597478176527
서울가재울초등학교,서울특별시 서대문구,2,하반기,739.9,1.0,19.0,55.5,0.02,0.003964597478176527
서울위례솔초등학교,서울특별시 송파구,2,상반기,252.0,1.603230313293819,20.0,16.1,0.015,0.003964597478176527
서울위례솔초등학교,서울특별시 송파구,2,하반기,252.0,1.603230313293819,20.0,16.1,0.01,0.003964597478176527
서울고현초등학교,서울특별시 강동구,2,상반기,217.0,1.603230313293819,0.0,110.0,0.015,0.003964597478176527
서울고현초등학교,서울특별시 강동구,2,하반기,151.0,1.603230313293819,10.0,88.8,0.01,0.003964597478176527
서울어울초등학교,서울특별시 은평구,2,상반기,191.0,1.603230313293819,20.0,46.0,0.02,0.003964597478176527
서울어울초등학교,서울특별시 은평구,2,하반기,469.0,1.0,20.0,54.0,0.02,0.003964597478176527
서울새솔초등학교,서울특별시 중랑구,2,상반기,256.5,1.603230313293819,5.0,62.0,0.01,0.003964597478176527
서울새솔초등학교,서울특별시 중랑구,2,하반기,341.0,1.603230313293819,10.0,43.5,0.01,0.003964597478176527
서울율현초등학교,서울특별시 강남구,2,상반기,792.0,1.603230313293819,20.0,16.6,0.0185,0.003964597478176527
서울율현초등학교,서울특별시 강남구,2,하반기,745.0,1.603230313293819,20.0,36.1,0.01,0.003964597478176527
서울우솔초등학교,서울특별시 서초구,2,상반기,368.5,1.603230313293819,20.0,49.0,0.0075,0.003964597478176527
서울우솔초등학교,서울특별시 서초구,2,하반기,144.0,1.603230313293819,20.0,25.9,0.01,0.003964597478176527
서울자곡초등학교,서울특별시 강남구,2,상반기,483.0,0.0,0.0,48.7,0.014499999999999999,0.0
서울자곡초등학교,서울특별시 강남구,2,하반기,698.0,1.603230313293819,20.0,43.95,0.01,0.003964597478176527
서울세명초등학교,서울특별시 강남구,2,상반기,792.0,10.0,0.0,48.7,0.015,0.003964597478176527
서울세명초등학교,서울특별시 강남구,2,하반기,792.0,1.603230313293819,20.0,48.7,0.02,0.003964597478176527
서울송례초등학교,서울특별시 송파구,2,상반기,337.0,2.0,20.0,23.4,0.006,0.003964597478176527
서울송례초등학교,서울특별시 송파구,2,하반기,371.0,1.0,20.0,23.4,0.0,0.003964597478176527
서울위례별초등학교,서울특별시 송파구,2,상반기,448.0,1.603230313293819,20.0,69.8,0.016,0.003964597478176527
서울위례별초등학교,서울특별시 송파구,2,하반기,745.0,1.603230313293819,20.0,77.2,0.0,0.003964597478176527
서울강솔초등학교,서울특별시 강동구,2,상반기,473.0,3.0,20.0,33.7,0.014,0.003964597478176527
서울강솔초등학교,서울특별시 강동구,2,하반기,727.0,1.603230313293819,20.0,50.8,0.02,0.003964597478176527
서울금나래초등학교,서울특별시 금천구,2,상반기,360.1,2.0,20.0,78.8,0.06,0.003964597478176527
서울금나래초등학교,서울특별시 금천구,2,하반기,768.5,3.3,20.0,78.8,0.04,0.003964597478176527
서울하늘숲초등학교,서울특별시 구로구,2,상반기,784.7,0.0,20.0,45.43074929577464,0.02,0.003964597478176527
서울하늘숲초등학교,서울특별시 구로구,2,하반기,734.2,1.603230313293819,19.0,41.9,0.02,0.003964597478176527
서울항동초등학교,서울특별시 구로구,2,상반기,751.65,0.0,19.0,51.6,0.01,0.0
서울항동초등학교,서울특별시 구로구,2,하반기,761.6,1.603230313293819,20.0,51.6,0.01,0.003964597478176527
서울해누리초등학교,서울특별시 송파구,2,상반기,476.0,3.0,20.0,59.9,0.06,0.003964597478176527
서울해누리초등학교,서울특별시 송파구,2,하반기,763.0,2.0,20.0,8.9,0.01,0.003964597478176527
서울양원숲초등학교,서울특별시 중랑구,2,상반기,347.0,2.0,20.0,148.0,0.012,0.003964597478176527
서울양원숲초등학교,서울특별시 중랑구,2,하반기,363.0,2.0,20.0,79.2,0.01,0.003964597478176527
서울강빛초등학교,서울특별시 강동구,2,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
서울대학교사범대학부설중학교,서울특별시 성북구,3,상반기,215.0,10.0,20.0,47.2,0.0175,0.003964597478176527
서울대학교사범대학부설중학교,서울특별시 성북구,3,하반기,110.0,4.0,20.0,59.0,0.02,0.003964597478176527
서울대학교사범대학부설여자중학교,서울특별시 종로구,3,상반기,156.1,2.0,20.0,44.0,0.005,0.0
서울대학교사범대학부설여자중학교,서울특별시 종로구,3,하반기,157.0,0.7,20.0,130.0,0.0,0.0
개원중학교,서울특별시 강남구,3,상반기,436.0,1.603230313293819,20.0,45.43074929577464,0.028999999999999998,0.003964597478176527
개원중학교,서울특별시 강남구,3,하반기,783.0,0.0,20.0,63.0,0.01,0.0
경원중학교,서울특별시 서초구,3,상반기,20.5,1.603230313293819,20.0,23.0,0.019,0.01
경원중학교,서울특별시 서초구,3,하반기,745.0,1.603230313293819,20.0,45.43074929577464,0.01,0.003964597478176527
구룡중학교,서울특별시 강남구,3,상반기,351.6,0.5,20.0,85.0,0.0035,0.001
구룡중학교,서울특별시 강남구,3,하반기,254.7,0.3,20.0,148.0,0.0,0.003964597478176527
압구정중학교,서울특별시 강남구,3,상반기,135.5,0.2,0.2,16.4,5.003,0.01
압구정중학교,서울특별시 강남구,3,하반기,133.0,0.0,0.0,0.0,0.0,0.0
대명중학교,서울특별시 강남구,3,상반기,400.0,1.603230313293819,20.0,27.5,0.043,0.003964597478176527
대명중학교,서울특별시 강남구,3,하반기,451.0,1.603230313293819,20.0,31.4,0.03,0.003964597478176527
대왕중학교,서울특별시 강남구,3,상반기,739.0,1.603230313293819,17.980964673913046,45.43074929577464,0.03,0.003964597478176527
대왕중학교,서울특별시 강남구,3,하반기,169.0,1.603230313293819,20.0,33.2,0.01,0.003964597478176527
대청중학교,서울특별시 강남구,3,상반기,229.7,1.603230313293819,20.0,54.8,0.012799999999999999,0.01
대청중학교,서울특별시 강남구,3,하반기,349.0,1.603230313293819,20.0,43.4,0.01,0.01
대치중학교,서울특별시 강남구,3,상반기,284.0,1.603230313293819,20.0,45.2,0.026,0.003964597478176527
대치중학교,서울특별시 강남구,3,하반기,153.0,1.603230313293819,20.0,49.1,0.02,0.003964597478176527
도곡중학교,서울특별시 강남구,3,상반기,136.0,1.603230313293819,20.0,23.6,0.013000000000000001,0.01
도곡중학교,서울특별시 강남구,3,하반기,355.0,1.603230313293819,20.0,23.6,0.01,0.01
반포중학교,서울특별시 서초구,3,상반기,236.0,1.603230313293819,0.0,29.5,0.011,0.01
반포중학교,서울특별시 서초구,3,하반기,421.0,0.0,20.0,51.7,0.02,0.01
방배중학교,서울특별시 서초구,3,상반기,142.5,1.603230313293819,20.0,40.0,0.019999999999999997,0.01
방배중학교,서울특별시 서초구,3,하반기,231.0,0.0,20.0,41.2,0.01,0.01
봉은중학교,서울특별시 강남구,3,상반기,104.0,1.603230313293819,17.980964673913046,36.3,0.0125,0.003964597478176527
봉은중학교,서울특별시 강남구,3,하반기,37.0,1.603230313293819,0.0,14.1,0.01,0.0
서운중학교,서울특별시 서초구,3,상반기,98.0,0.0,20.0,40.4,0.012,0.0
서운중학교,서울특별시 서초구,3,하반기,214.0,1.603230313293819,20.0,40.4,0.02,0.01
서일중학교,서울특별시 서초구,3,상반기,242.0,0.0,20.0,72.3,0.023,0.0
서일중학교,서울특별시 서초구,3,하반기,249.0,1.603230313293819,20.0,55.7,0.01,0.003964597478176527
서초중학교,서울특별시 서초구,3,상반기,367.0,1.603230313293819,20.0,43.8,0.019,0.003964597478176527
서초중학교,서울특별시 서초구,3,하반기,698.0,1.603230313293819,20.0,61.0,0.02,0.003964597478176527
수서중학교,서울특별시 강남구,3,상반기,241.7,1.0,20.0,106.0,0.005,0.003964597478176527
수서중학교,서울특별시 강남구,3,하반기,3.7,0.3,20.0,24.0,0.0,0.003964597478176527
신구중학교,서울특별시 강남구,3,상반기,124.9,1.3,20.0,41.0,0.004,0.003964597478176527
신구중학교,서울특별시 강남구,3,하반기,73.7,2.0,20.0,34.6,0.0,0.003964597478176527
신동중학교,서울특별시 서초구,3,상반기,314.5,1.603230313293819,20.0,73.1,0.010499999999999999,0.01
