SCHUL_CODE,SCHUL_NM,ADRCD_NM,공시년도,BLKB_ITENI_MAX,DES_ITENI_MAX,ITENI_MAX,NSE_MAX,MNUT_DST_MAX,GMNSM_MNUT_DST_MAX,ULTRA_DST_MAX,HCHO_MAX,AIR_BACT_MAX,RN_MAX,O3_MAX,VOCS_MAX,BENZENE_MAX,TOLUENE_MAX,ETHY_BENZENE_MAX,XYLENE_MAX,STYLENE_MAX,ASBESTOS_MAX,CO_MAX,NO2_MAX,FALL_BACT_MAX,MITE_MAX,BLKB_ITENI_SCORE,DES_ITENI_SCORE,ITENI_SCORE,NSE_SCORE,MNUT_DST_SCORE,GMNSM_MNUT_DST_SCORE,ULTRA_DST_SCORE,HCHO_SCORE,AIR_BACT_SCORE,RN_SCORE,O3_SCORE,VOCS_SCORE,BENZENE_SCORE,TOLUENE_SCORE,ETHY_BENZENE_SCORE,XYLENE_SCORE,STYLENE_SCORE,ASBESTOS_SCORE,CO_SCORE,NO2_SCORE,FALL_BACT_SCORE,MITE_SCORE,BLKB_ITENI_WEIGHTED,DES_ITENI_WEIGHTED,ITENI_WEIGHTED,NSE_WEIGHTED,MNUT_DST_WEIGHTED,GMNSM_MNUT_DST_WEIGHTED,ULTRA_DST_WEIGHTED,HCHO_WEIGHTED,AIR_BACT_WEIGHTED,RN_WEIGHTED,O3_WEIGHTED,VOCS_WEIGHTED,BENZENE_WEIGHTED,TOLUENE_WEIGHTED,ETHY_BENZENE_WEIGHTED,XYLENE_WEIGHTED,STYLENE_WEIGHTED,ASBESTOS_WEIGHTED,CO_WEIGHTED,NO2_WEIGHTED,FALL_BACT_WEIGHTED,MITE_WEIGHTED,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE
S010001961,증산중학교,서울특별시 은평구,1986,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,10.6,15.8,13.4,0.0,51.0,89.0,0.01,146.30243902439028,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.0,2.4,0.01,1.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.14133333333333334,0.10533333333333333,0.38285714285714284,0.0,0.06375,0.6013513513513513,0.16666666666666669,0.3657560975609757,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.0,0.24,0.19999999999999998,0.00125,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.14133333333333334,0.10533333333333333,0.38285714285714284,0.0,0.06375,1.804054054054054,0.16666666666666669,0.5486341463414636,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.0,0.24,0.19999999999999998,0.00125,0.2,0.3462790179514732,A
S010001964,홍은중학교,서울특별시 서대문구,1984,672.0,1046.0,1.85,44.9,8.4,18.9,3.0,16.7,177.0,50.0,0.02,309.2,0.0,267.4,17.1,40.4,11.1,0.01,5.1,0.03,0.0,20.0,2.24,3.486666666666667,0.6166666666666667,0.8163636363636363,0.112,0.126,0.08571428571428572,0.16699999999999998,0.22125,0.33783783783783783,0.33333333333333337,0.773,0.0,0.26739999999999997,0.0475,0.05771428571428571,0.037,1.0,0.51,0.6,0.0,0.2,1.12,1.7433333333333334,0.30833333333333335,0.8163636363636363,0.112,0.126,0.08571428571428572,0.5009999999999999,0.22125,1.0135135135135136,0.33333333333333337,1.1595,0.0,0.5347999999999999,0.095,0.11542857142857142,0.074,3.0,0.51,0.6,0.0,0.2,0.5758895457736367,D
S010001964,홍은중학교,서울특별시 서대문구,1984,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,7.2,18.9,2.65,16.7,119.0,60.0,0.02,294.2,0.0,139.3,17.1,40.4,11.1,0.0,2.7,0.02,0.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.096,0.126,0.0757142857142857,0.16699999999999998,0.14875,0.40540540540540543,0.33333333333333337,0.7354999999999999,0.0,0.1393,0.0475,0.05771428571428571,0.037,0.0,0.27,0.39999999999999997,0.0,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.096,0.126,0.0757142857142857,0.5009999999999999,0.14875,1.2162162162162162,0.33333333333333337,1.1032499999999998,0.0,0.2786,0.095,0.11542857142857142,0.074,0.0,0.27,0.39999999999999997,0.0,0.2,0.37497074794770247,A
S010002144,경수중학교,서울특별시 성동구,1980,618.0,756.0,1.2,37.1,38.8,43.4,15.0,4.1,39.6,44.717089552238804,0.01,180.16923076923078,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.6,0.013,1.0,20.0,2.06,2.52,0.39999999999999997,0.6745454545454546,0.5173333333333333,0.28933333333333333,0.42857142857142855,0.040999999999999995,0.0495,0.3021424969745865,0.16666666666666669,0.4504230769230769,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.06,0.25999999999999995,0.00125,0.2,1.03,1.26,0.19999999999999998,0.6745454545454546,0.5173333333333333,0.28933333333333333,0.42857142857142855,0.12299999999999998,0.0495,0.9064274909237595,0.16666666666666669,0.6756346153846153,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.06,0.25999999999999995,0.00125,0.2,0.3847353274895736,A
S010002144,경수중학교,서울특별시 성동구,1980,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,36.5,18.4,10.6,12.3,252.3,45.8,0.01,180.16923076923078,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.9,0.01,3.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.4866666666666667,0.12266666666666666,0.3028571428571428,0.12300000000000001,0.315375,0.30945945945945946,0.16666666666666669,0.4504230769230769,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.09,0.19999999999999998,0.00375,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.4866666666666667,0.12266666666666666,0.3028571428571428,0.36900000000000005,0.315375,0.9283783783783783,0.16666666666666669,0.6756346153846153,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.09,0.19999999999999998,0.00375,0.2,0.3954079121267824,A
S010002145,광남중학교,서울특별시 광진구,1993,710.0,817.0,1.71,47.1,46.7,10.8,27.4,12.3,684.8,25.0,0.013,58.0,2.4,37.3,0.0,2.1,0.0,0.01,0.8,0.01,2.0,20.0,2.3666666666666667,2.723333333333333,0.57,0.8563636363636364,0.6226666666666667,0.07200000000000001,0.7828571428571428,0.12300000000000001,0.856,0.16891891891891891,0.21666666666666667,0.145,0.08,0.0373,0.0,0.003,0.0,1.0,0.08,0.19999999999999998,0.0025,0.2,1.1833333333333333,1.3616666666666666,0.285,0.8563636363636364,0.6226666666666667,0.07200000000000001,0.7828571428571428,0.36900000000000005,0.856,0.5067567567567568,0.21666666666666667,0.21749999999999997,0.24,0.0746,0.0,0.006,0.0,3.0,0.08,0.19999999999999998,0.0025,0.2,0.5060414031504941,C
S010002145,광남중학교,서울특별시 광진구,1993,561.3138888888889,803.8486507936509,1.4467611336032389,43.18745019920319,18.3,10.4,7.4,12.3,80.4,53.0,0.01,203.3,2.1,141.6,0.0,10.9,0.0,0.01,0.4,0.01,1.0,20.0,1.8710462962962962,2.679495502645503,0.4822537112010796,0.7852263672582398,0.24400000000000002,0.06933333333333333,0.21142857142857144,0.12300000000000001,0.1005,0.3581081081081081,0.16666666666666669,0.50825,0.07,0.1416,0.0,0.015571428571428571,0.0,1.0,0.04,0.19999999999999998,0.00125,0.2,0.9355231481481481,1.3397477513227516,0.2411268556005398,0.7852263672582398,0.24400000000000002,0.06933333333333333,0.21142857142857144,0.36900000000000005,0.1005,1.0743243243243243,0.16666666666666669,0.762375,0.21000000000000002,0.2832,0.0,0.031142857142857142,0.0,3.0,0.04,0.19999999999999998,0.00125,0.2,0.46658385796479235,B
S010002146,광양중학교,서울특별시 광진구,1986,648.0,924.0,1.4286249999999998,43.9,31.2,39.4,14.8,8.2,257.5,24.0,0.013,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.5,0.013,1.0,20.0,2.16,3.08,0.4762083333333333,0.7981818181818181,0.416,0.26266666666666666,0.4228571428571429,0.08199999999999999,0.321875,0.16216216216216217,0.21666666666666667,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.05,0.25999999999999995,0.00125,0.2,1.08,1.54,0.23810416666666664,0.7981818181818181,0.416,0.26266666666666666,0.4228571428571429,0.24599999999999997,0.321875,0.4864864864864865,0.21666666666666667,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.05,0.25999999999999995,0.00125,0.2,0.489965294843967,B
S010002146,광양중학교,서울특별시 광진구,1986,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,15.7,11.5,9.4,16.4,334.3,24.0,0.01,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.6183620689655174,0.01243103448275862,0.8380952380952381,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.20933333333333332,0.07666666666666666,0.26857142857142857,0.16399999999999998,0.417875,0.16216216216216217,0.16666666666666669,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.06183620689655174,0.2486206896551724,0.0010476190476190477,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.20933333333333332,0.07666666666666666,0.26857142857142857,0.49199999999999994,0.417875,0.4864864864864865,0.16666666666666669,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.06183620689655174,0.2486206896551724,0.0010476190476190477,0.2,0.4583780311146727,B
S010002147,광장중학교,서울특별시 광진구,1982,517.0,740.0,1.3,42.0,18.6,23.2,9.6,10.0,250.0,30.8,0.013,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.8,0.013,1.0,20.0,1.7233333333333334,2.466666666666667,0.43333333333333335,0.7636363636363637,0.24800000000000003,0.15466666666666667,0.2742857142857143,0.1,0.3125,0.20810810810810812,0.21666666666666667,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.08,0.25999999999999995,0.00125,0.2,0.8616666666666667,1.2333333333333334,0.21666666666666667,0.7636363636363637,0.24800000000000003,0.15466666666666667,0.2742857142857143,0.30000000000000004,0.3125,0.6243243243243244,0.21666666666666667,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.08,0.25999999999999995,0.00125,0.2,0.4539156791494649,B
S010002147,광장중학교,서울특별시 광진구,1982,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,18.6,23.3,9.6,12.3,381.1,30.8,0.01,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.7,0.01,1.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.24800000000000003,0.15533333333333335,0.2742857142857143,0.12300000000000001,0.47637500000000005,0.20810810810810812,0.16666666666666669,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.06999999999999999,0.19999999999999998,0.00125,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.24800000000000003,0.15533333333333335,0.2742857142857143,0.36900000000000005,0.47637500000000005,0.6243243243243244,0.16666666666666669,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.06999999999999999,0.19999999999999998,0.00125,0.2,0.46547489208222337,B
S010002148,광진중학교,서울특별시 광진구,1979,539.0,983.0,1.01,45.8,19.2,25.4,8.8,4.1,331.6,29.3,0.01,184.25409836065572,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.01,0.4,0.013,1.0,20.0,1.7966666666666666,3.276666666666667,0.33666666666666667,0.8327272727272726,0.256,0.16933333333333334,0.25142857142857145,0.040999999999999995,0.41450000000000004,0.19797297297297298,0.16666666666666669,0.4606352459016393,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,1.0,0.04,0.25999999999999995,0.00125,0.2,0.8983333333333333,1.6383333333333334,0.16833333333333333,0.8327272727272726,0.256,0.16933333333333334,0.25142857142857145,0.12299999999999998,0.41450000000000004,0.5939189189189189,0.16666666666666669,0.6909528688524589,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,3.0,0.04,0.25999999999999995,0.00125,0.2,0.46242653595330974,B
S010002148,광진중학교,서울특별시 광진구,1979,573.9061946902655,772.0960176991151,1.4170720720720722,43.50617777777777,30.8,24.1,17.6,12.3,110.3,31.0,0.01,184.25409836065572,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.01,0.7,0.01,1.0,20.0,1.9130206489675516,2.573653392330384,0.4723573573573574,0.791021414141414,0.4106666666666667,0.16066666666666668,0.5028571428571429,0.12300000000000001,0.137875,0.20945945945945946,0.16666666666666669,0.4606352459016393,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,1.0,0.06999999999999999,0.19999999999999998,0.00125,0.2,0.9565103244837758,1.286826696165192,0.2361786786786787,0.791021414141414,0.4106666666666667,0.16066666666666668,0.5028571428571429,0.36900000000000005,0.137875,0.6283783783783784,0.16666666666666669,0.6909528688524589,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,3.0,0.06999999999999999,0.19999999999999998,0.00125,0.2,0.46715712102739243,B
S010002149,광희중학교,서울특별시 성동구,1937,472.0,744.0,1.0,40.5,9.6,21.4,4.2,4.1,145.1,53.7,0.01,17.2,0.0,8.1,3.8,4.8,0.0,0.01,0.3,0.01,0.0,20.0,1.5733333333333333,2.48,0.3333333333333333,0.7363636363636363,0.128,0.14266666666666666,0.12000000000000001,0.040999999999999995,0.18137499999999998,0.36283783783783785,0.16666666666666669,0.043,0.0,0.0081,0.010555555555555556,0.006857142857142857,0.0,1.0,0.03,0.19999999999999998,0.0,0.2,0.7866666666666666,1.24,0.16666666666666666,0.7363636363636363,0.128,0.14266666666666666,0.12000000000000001,0.12299999999999998,0.18137499999999998,1.0885135135135136,0.16666666666666669,0.0645,0.0,0.0162,0.021111111111111112,0.013714285714285714,0.0,3.0,0.03,0.19999999999999998,0.0,0.2,0.3829747369713278,A
S010002149,광희중학교,서울특별시 성동구,1937,580.9375,768.75,1.3034374999999998,42.4875,27.6,23.3,11.6,16.4,223.0,64.9,0.01,78.2,1.6607692307692308,28.3,2.1,7.457441860465116,0.9913157894736843,0.01,0.7,0.01,1.0,20.0,1.9364583333333334,2.5625,0.4344791666666666,0.7725,0.368,0.15533333333333335,0.3314285714285714,0.16399999999999998,0.27875,0.43851351351351353,0.16666666666666669,0.1955,0.05535897435897436,0.028300000000000002,0.005833333333333334,0.010653488372093024,0.0033043859649122807,1.0,0.06999999999999999,0.19999999999999998,0.00125,0.2,0.9682291666666667,1.28125,0.2172395833333333,0.7725,0.368,0.15533333333333335,0.3314285714285714,0.49199999999999994,0.27875,1.3155405405405407,0.16666666666666669,0.29325,0.1660769230769231,0.056600000000000004,0.011666666666666667,0.021306976744186048,0.006608771929824561,3.0,0.06999999999999999,0.19999999999999998,0.00125,0.2,0.4715316909266688,B
S010002150,구의중학교,서울특별시 광진구,1984,553.0,753.0,1.1,41.9,42.5,53.6,18.5,12.3,326.5,24.7,0.01,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.4,0.01,0.0,20.0,1.8433333333333333,2.51,0.3666666666666667,0.7618181818181818,0.5666666666666667,0.35733333333333334,0.5285714285714286,0.12300000000000001,0.408125,0.16689189189189188,0.16666666666666669,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.04,0.19999999999999998,0.0,0.2,0.9216666666666666,1.255,0.18333333333333335,0.7618181818181818,0.5666666666666667,0.35733333333333334,0.5285714285714286,0.36900000000000005,0.408125,0.5006756756756756,0.16666666666666669,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.04,0.19999999999999998,0.0,0.2,0.39871475925438343,A
S010002150,구의중학교,서울특별시 광진구,1984,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,35.0,33.2,14.6,12.3,261.8,25.0,0.01,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.7,0.01,0.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.4666666666666667,0.22133333333333335,0.41714285714285715,0.12300000000000001,0.32725000000000004,0.16891891891891891,0.16666666666666669,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.06999999999999999,0.19999999999999998,0.0,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.4666666666666667,0.22133333333333335,0.41714285714285715,0.36900000000000005,0.32725000000000004,0.5067567567567568,0.16666666666666669,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.06999999999999999,0.19999999999999998,0.0,0.2,0.38517036725399156,A
S010002152,동마중학교,서울특별시 성동구,1984,639.0,860.0,1.21,50.3,32.4,26.5,25.2,8.2,137.0,23.9,0.013,180.16923076923078,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.8,0.01,0.0,20.0,2.13,2.8666666666666667,0.4033333333333333,0.9145454545454544,0.432,0.17666666666666667,0.72,0.08199999999999999,0.17125,0.16148648648648647,0.21666666666666667,0.4504230769230769,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.08,0.19999999999999998,0.0,0.2,1.065,1.4333333333333333,0.20166666666666666,0.9145454545454544,0.432,0.17666666666666667,0.72,0.24599999999999997,0.17125,0.48445945945945945,0.21666666666666667,0.6756346153846153,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.08,0.19999999999999998,0.0,0.2,0.4017789883970403,B
S010002152,동마중학교,서울특별시 성동구,1984,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,32.4,26.5,20.5,8.2,137.0,23.9,0.01,180.16923076923078,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.003579064039408867,0.8,0.01,0.0,20.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.432,0.17666666666666667,0.5857142857142857,0.08199999999999999,0.17125,0.16148648648648647,0.16666666666666669,0.4504230769230769,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.3579064039408867,0.08,0.19999999999999998,0.0,0.2,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.432,0.17666666666666667,0.5857142857142857,0.24599999999999997,0.17125,0.48445945945945945,0.16666666666666669,0.6756346153846153,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,1.07371921182266,0.08,0.19999999999999998,0.0,0.2,0.375289573820944,A
S010002154,무학중학교,서울특별시 성동구,1968,366.0,632.0,1.1,51.6,23.3,34.5,19.2,13.4,173.5,81.0,0.03,300.7,0.9,24.9,8.2,28.6,1.4,0.0033829411764705886,0.4,0.01,0.5,18.440909090909088,1.22,2.1066666666666665,0.3666666666666667,0.9381818181818182,0.3106666666666667,0.23,0.5485714285714286,0.134,0.216875,0.5472972972972973,0.5,0.7517499999999999,0.030000000000000002,0.0249,0.022777777777777775,0.040857142857142856,0.004666666666666666,0.33829411764705886,0.04,0.19999999999999998,0.000625,0.18440909090909088,0.61,1.0533333333333332,0.18333333333333335,0.9381818181818182,0.3106666666666667,0.23,0.5485714285714286,0.402,0.216875,1.6418918918918917,0.5,1.1276249999999999,0.09000000000000001,0.0498,0.04555555555555555,0.08171428571428571,0.009333333333333332,1.0148823529411766,0.04,0.19999999999999998,0.000625,0.18440909090909088,0.430854458655996,B
S010002154,무학중학교,서울특별시 성동구,1968,571.3094936708861,752.9740506329114,1.4145454545454543,43.76,2.8,3.2,2.2,3.0,450.1,45.7,0.01,53.5,1.3,13.2,1.2,3.1,0.3,0.0033829411764705886,0.3,0.01,1.0,0.0,1.9043649789029538,2.5099135021097045,0.47151515151515144,0.7956363636363636,0.03733333333333333,0.021333333333333336,0.06285714285714286,0.03,0.562625,0.3087837837837838,0.16666666666666669,0.13375,0.043333333333333335,0.0132,0.003333333333333333,0.004428571428571428,0.001,0.33829411764705886,0.03,0.19999999999999998,0.00125,0.0,0.9521824894514769,1.2549567510548523,0.23575757575757572,0.7956363636363636,0.03733333333333333,0.021333333333333336,0.06285714285714286,0.09,0.562625,0.9263513513513514,0.16666666666666669,0.200625,0.13,0.0264,0.006666666666666666,0.008857142857142857,0.002,1.0148823529411766,0.03,0.19999999999999998,0.00125,0.0,0.30574459863214004,A
S010002155,성수중학교,서울특별시 성동구,1967,371.0,587.0,2.4,44.3,68.7,121.8,11.4,13.4,290.8,45.5,0.01,180.16923076923078,1.7435338345864662,70.63088235294117,10.480000000000002,18.942537313432837,6.083458646616541,0.0033829411764705886,0.4,0.01,1.0,20.0,1.2366666666666666,1.9566666666666668,0.7999999999999999,0.8054545454545454,0.916,0.8119999999999999,0.32571428571428573,0.134,0.3635,0.30743243243243246,0.16666666666666669,0.4504230769230769,0.05811779448621554,0.07063088235294117,0.02911111111111112,0.02706076759061834,0.020278195488721805,0.33829411764705886,0.04,0.19999999999999998,0.00125,0.2,0.6183333333333333,0.9783333333333334,0.39999999999999997,0.8054545454545454,0.916,0.8119999999999999,0.32571428571428573,0.402,0.3635,0.9222972972972974,0.16666666666666669,0.6756346153846153,0.17435338345864662,0.14126176470588234,0.05822222222222224,0.05412153518123668,0.04055639097744361,1.0148823529411766,0.04,0.19999999999999998,0.00125,0.2,0.4232082603032129,B
S010002155,성수중학교,서울특별시 성동구,1967,571.3094936708861,752.9740506329114,1.4145454545454543,43.76,74.3,129.3,14.2,13.4,456.6,45.5,0.01,180.16923076923078,1.7435338345864662,70.63088235294117,10.480000000000002,18.942537313432837,6.083458646616541,0.0033829411764705886,0.5,0.01,2.0,20.0,1.9043649789029538,2.5099135021097045,0.47151515151515144,0.7956363636363636,0.9906666666666666,0.8620000000000001,0.4057142857142857,0.134,0.57075,0.30743243243243246,0.16666666666666669,0.4504230769230769,0.05811779448621554,0.07063088235294117,0.02911111111111112,0.02706076759061834,0.020278195488721805,0.33829411764705886,0.05,0.19999999999999998,0.0025,0.2,0.9521824894514769,1.2549567510548523,0.23575757575757572,0.7956363636363636,0.9906666666666666,0.8620000000000001,0.4057142857142857,0.402,0.57075,0.9222972972972974,0.16666666666666669,0.6756346153846153,0.17435338345864662,0.14126176470588234,0.05822222222222224,0.05412153518123668,0.04055639097744361,1.0148823529411766,0.05,0.19999999999999998,0.0025,0.2,0.46228001641438216,B
S010002156,성원중학교,서울특별시 성동구,1968,399.0,614.0,1.0,51.4,23.7,20.7,11.8,13.4,103.9,46.6,0.02,100.5,1.9,11.1,1.9,3.7,1.3,0.0,0.4,0.02,1.3,20.0,1.33,2.046666666666667,0.3333333333333333,0.9345454545454546,0.316,0.13799999999999998,0.3371428571428572,0.134,0.12987500000000002,0.31486486486486487,0.33333333333333337,0.25125,0.06333333333333332,0.0111,0.005277777777777778,0.005285714285714286,0.004333333333333333,0.0,0.04,0.39999999999999997,0.0016250000000000001,0.2,0.665,1.0233333333333334,0.16666666666666666,0.9345454545454546,0.316,0.13799999999999998,0.3371428571428572,0.402,0.12987500000000002,0.9445945945945946,0.33333333333333337,0.37687499999999996,0.18999999999999997,0.0222,0.010555555555555556,0.010571428571428572,0.008666666666666666,0.0,0.04,0.39999999999999997,0.0016250000000000001,0.2,0.3023174950186314,A
S010002156,성원중학교,서울특별시 성동구,1968,571.3094936708861,752.9740506329114,1.4145454545454543,43.76,10.6,23.0,19.0,5.0,320.0,33.4,0.03,180.16923076923078,2.2,18.4,1.7,3.3,1.4,0.0033829411764705886,0.3,0.01,2.0,20.0,1.9043649789029538,2.5099135021097045,0.47151515151515144,0.7956363636363636,0.14133333333333334,0.15333333333333332,0.5428571428571428,0.05,0.4,0.22567567567567567,0.5,0.4504230769230769,0.07333333333333333,0.0184,0.004722222222222222,0.004714285714285714,0.004666666666666666,0.33829411764705886,0.03,0.19999999999999998,0.0025,0.2,0.9521824894514769,1.2549567510548523,0.23575757575757572,0.7956363636363636,0.14133333333333334,0.15333333333333332,0.5428571428571428,0.15000000000000002,0.4,0.677027027027027,0.5,0.6756346153846153,0.22,0.0368,0.009444444444444445,0.009428571428571429,0.009333333333333332,1.0148823529411766,0.03,0.19999999999999998,0.0025,0.2,0.37323215154469297,A
S010002157,신양중학교,서울특별시 광진구,1984,592.0,586.0,1.2,42.0,40.9,42.1,20.4,0.4,23.0,50.3,0.026,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,0.9,0.0,0.8380952380952381,0.0,1.9733333333333334,1.9533333333333334,0.39999999999999997,0.7636363636363637,0.5453333333333333,0.2806666666666667,0.5828571428571429,0.004,0.02875,0.33986486486486484,0.43333333333333335,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.09,0.0,0.0010476190476190477,0.0,0.9866666666666667,0.9766666666666667,0.19999999999999998,0.7636363636363637,0.5453333333333333,0.2806666666666667,0.5828571428571429,0.012,0.02875,1.0195945945945946,0.43333333333333335,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.09,0.0,0.0010476190476190477,0.0,0.46180458753837317,B
S010002157,신양중학교,서울특별시 광진구,1984,567.5381679389313,745.8166412213741,1.4286249999999998,43.39693597560976,63.9,13.7,11.8,0.7,5.0,58.9,0.02,184.25409836065572,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.01,1.5,0.01,0.8380952380952381,0.0,1.891793893129771,2.4860554707379134,0.4762083333333333,0.789035199556541,0.852,0.09133333333333332,0.3371428571428572,0.006999999999999999,0.00625,0.39797297297297296,0.33333333333333337,0.4606352459016393,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,1.0,0.15,0.19999999999999998,0.0010476190476190477,0.0,0.9458969465648855,1.2430277353689567,0.23810416666666664,0.789035199556541,0.852,0.09133333333333332,0.3371428571428572,0.020999999999999998,0.00625,1.1939189189189188,0.33333333333333337,0.6909528688524589,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,3.0,0.15,0.19999999999999998,0.0010476190476190477,0.0,0.4836926658624971,B
