설립구분,학교급코드,지역,교육지원청,시도교육청,교육지원청코드,제외여부,예결산구분,세입세출구분,기타/학교일반운영,행정활동수입/교육활동지원,지원금수입/선택적교육활동,학부모부담수입/기본적교육활동,기타이전수입/학생복지_교육격차해소,정보공시 학교코드,정부이전수입/인적자원운용,시도교육청코드,소재지구분코드,분교여부,학교명,학교과정구분명(초-중-고),학교과정구분값(2-3-4),제외사유,연도,학교급코드,예산구분,학교재무활동,학교시설확충,1인당 예산,고등학교 계열 구분명
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,293969000,131429000,13896000,119040000,47746000,S010001935,38400000,B100000001,1,N,서울여자중학교,중,3,,2023,3,세출,0,0,988466.3,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,261628000,90350000,62020000,84026000,311064000,S010001938,15158000,B100000001,1,N,성사중학교,,,,2023,3,세출,0,11500000,2852375.4,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,320123000,97564000,8150000,145582000,54029000,S010001939,13670000,B100000001,1,N,성산중학교,중,3,,2023,3,세출,0,0,1404654.9,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,285351000,122349000,126690000,116235000,84506000,S010001940,14600000,B100000001,1,N,성서중학교,,,,2023,3,세출,0,0,1768233.5,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,314878000,71876000,17882000,111704000,82152000,S010001943,7720000,B100000001,1,N,신수중학교,,,,2023,3,세출,0,0,1344150.8,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,271525000,148744000,16600000,105896000,57892000,S010001944,7040000,B100000001,1,N,신연중학교,중,3,,2023,3,세출,0,0,1716658.2,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,400638000,76760000,17925000,149817000,80401000,S010001945,61794000,B100000001,1,N,아현중학교,,,,2023,3,세출,0,175000000,1645017.1,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,260789000,91230000,24500000,77320000,60429000,S010001946,13210000,B100000001,1,N,연북중학교,,,,2023,3,세출,0,0,1918101.8,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,247394000,126540000,16400000,159295000,45287000,S010001947,10163000,B100000001,1,N,연서중학교,,,,2023,3,세출,0,0,1850394.5,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,342541000,156209000,16125000,82045000,53735000,S010001948,9760000,B100000001,1,N,연신중학교,,,,2023,3,세출,0,0,1789742.5,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,263729000,138458000,14075000,72339000,62360000,S010001949,20220000,B100000001,1,N,연천중학교,중,3,,2023,3,세출,0,0,1916714.8,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,312633000,213608000,800000,125704000,77640000,S010001950,18480000,B100000001,1,N,연희중학교,중,3,,2023,3,세출,0,0,1035774.6,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,269680000,87902000,17830000,202223000,66556000,S010001953,12260000,B100000001,1,N,은평중학교,,,,2023,3,세출,0,0,1272191.9,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,346285000,82063000,20400000,160834000,48125000,S010001959,9350000,B100000001,1,N,중암중학교,,,,2023,3,세출,0,0,891787.4,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,264157000,81152000,11150000,111657000,83150000,S010001961,14600000,B100000001,1,N,증산중학교,,,,2023,3,세출,0,0,1504962.8,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,252489000,57823000,18100000,137054000,42398000,S010001964,11250000,B100000001,1,N,홍은중학교,중,3,,2023,3,세출,30000000,0,1573392.6,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,262172000,72351000,10074000,93847000,105756000,S010002144,13520000,B100000001,1,N,경수중학교,중,3,,2023,3,세출,0,0,2178593.8,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,360406000,98109000,11800000,157074000,72662000,S010002145,15900000,B100000001,1,N,광남중학교,중,3,,2023,3,세출,0,0,655032.9,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,282438000,94243000,7705000,88090000,113651000,S010002146,24080000,B100000001,1,N,광양중학교,중,3,,2023,3,세출,0,0,1449422.8,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,318722000,88828000,18125000,113440000,149438000,S010002147,16776000,B100000001,1,N,광장중학교,중,3,,2023,3,세출,200000,0,1311392.2,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,276825000,61457000,20760000,163935000,125741000,S010002148,7550000,B100000001,1,N,광진중학교,중,3,,2023,3,세출,1000000,0,2434325.9,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,344666000,104725000,333539000,320354000,122348000,S010002149,23500000,B100000001,1,N,광희중학교,중,3,,2023,3,세출,2300000,0,1604400,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,297950000,83936000,6950000,81058000,93224000,S010002150,23755000,B100000001,1,N,구의중학교,중,3,,2023,3,세출,0,0,1410752.4,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,265529000,84195000,11650000,105125000,87270000,S010002152,12280000,B100000001,1,N,동마중학교,중,3,,2023,3,세출,0,0,1481803.7,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,393563000,74394000,10430000,122006000,61809000,S010002154,8440000,B100000001,1,N,무학중학교,,,,2023,3,세출,0,0,865344.5,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,192437000,88797000,24090000,92164000,53644000,S010002155,5350000,B100000001,1,N,성수중학교,중,3,,2023,3,세출,0,0,2415248.7,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,214249000,69521000,16000000,69428000,77880000,S010002156,25220000,B100000001,1,N,성원중학교,중,3,,2023,3,세출,0,0,2714356.3,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,262701000,85051000,12100000,73508000,297808000,S010002157,12620000,B100000001,1,N,신양중학교,중,3,,2023,3,세출,0,0,2734514.7,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,298635000,90674000,14207000,99320000,43136000,S010002158,12895000,B100000001,1,N,옥정중학교,,,,2023,3,세출,0,0,1036859,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,327390000,161739000,31046000,109009000,158143000,S010002159,17820000,B100000001,1,N,용곡중학교,중,3,,2023,3,세출,0,3000000,1314060.2,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,374868000,66213000,23515000,129500000,62870000,S010002160,21400000,B100000001,1,N,자양중학교,중,3,,2023,3,세출,0,0,1020099.2,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,295917000,125770000,16760000,203584000,74811000,S010002162,16855000,B100000001,1,N,행당중학교,중,3,,2023,3,세출,0,0,3203917,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,297938000,69958000,18229000,87584000,66838000,S010002263,29488000,B100000001,1,N,강북중학교,,,,2023,3,세출,0,0,1512029.2,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,324183000,92299000,22650000,119448000,122449000,S010002268,16600000,B100000001,1,N,번동중학교,,,,2023,3,세출,0,0,1459474.9,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,260352000,63864000,22500000,89098000,78337000,S010002269,13234000,B100000001,1,N,북악중학교,,,,2023,3,세출,0,0,1546583.6,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,288935000,79086000,40374000,87876000,36160000,S010002270,28800000,B100000001,1,N,삼선중학교,,,,2023,3,세출,0,0,1446471.6,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,270901000,80057000,22233000,207205000,152768000,S010002273,20074000,B100000001,1,N,석관중학교,,,,2023,3,세출,0,6400000,1469319.1,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,277293000,73537000,14058000,118137000,119262000,S010002276,20470000,B100000001,1,N,수송중학교,중,3,,2023,3,세출,0,0,1847943.6,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,278178000,67625000,14080000,132159000,137680000,S010002277,15710000,B100000001,1,N,수유중학교,중,3,,2023,3,세출,0,0,1730380.7,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,273116000,79463000,19104000,107479000,109146000,S010002281,27070000,B100000001,1,N,월곡중학교,,,,2023,3,세출,0,0,1230756,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,304539000,78871000,26330000,107269000,71680000,S010002282,10780000,B100000001,1,N,인수중학교,,,,2023,3,세출,0,4600000,1569010.4,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,270973000,106688000,17500000,118790000,110609000,S010002283,19810000,B100000001,1,N,장위중학교,,,,2023,3,세출,0,0,1107164.9,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,305617000,89025000,19854000,121862000,34987000,S010002284,12725000,B100000001,1,N,종암중학교,중,3,,2023,3,세출,0,0,1297933.3,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,294900000,107038000,15002000,84110000,115369000,S010002288,19930000,B100000001,1,N,화계중학교,중,3,,2023,3,세출,0,0,1860669.6,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,227613000,69205000,11640000,78272000,46848000,S010002337,4850000,B100000001,1,N,금호여자중학교,,,,2023,3,세출,0,0,5039402.3,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,301607000,68654000,12400000,84447000,48097000,S010002341,11075000,B100000001,1,N,덕수중학교,중,3,,2023,3,세출,0,0,2202008.4,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,310836000,80399000,112500000,117069000,123693000,S010002350,15860000,B100000001,1,N,선린중학교,중,3,,2023,3,세출,1000000,12000000,1591269.5,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,330672000,116079000,192740000,424981000,127941000,S010002355,12950000,B100000001,1,N,용강중학교,중,3,,2023,3,세출,0,0,1477160.5,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,222232000,88926000,100626000,151180000,95468000,S010002356,31980000,B100000001,1,N,용산중학교,중,3,,2023,3,세출,3000000,0,2476471.4,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,276599000,67187000,24950000,51474000,87741000,S010002357,7940000,B100000001,1,N,장원중학교,,,,2023,3,세출,0,0,2313412.6,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,228244000,110715000,13510000,84525000,96576000,S010002360,10100000,B100000001,1,N,창덕여자중학교,,,,2023,3,세출,0,0,2540514,
공립,3,서울특별시 종로구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,251801000,89683000,21850000,114912000,58865000,S010002361,16715000,B100000001,1,N,청운중학교,중,3,,2023,3,세출,0,0,1500883.5,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세출,284774000,71846000,14990000,139285000,55559000,S010002362,10768000,B100000001,1,N,한강중학교,중,3,,2023,3,세출,1000,0,1743876.1,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,Y,복식부기,,0,0,0,0,0,S010004058,0,B100000001,1,N,서울체육중학교,,,서울체육고등학교에서 통합 입력,2023,3,세출,0,0,,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,369673000,96207000,22344000,157710000,63556000,S010005180,16550000,B100000001,1,N,삼각산중학교,중,3,,2023,3,세출,0,0,732633.7,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,312728000,93364000,23040000,150840000,91993000,S010005210,16035000,B100000001,1,N,을지중학교,중,3,,2023,3,세출,0,0,962237.8,
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세출,400746000,96451000,10300000,202405000,116550000,S010005211,20670000,B100000001,1,N,구암중학교,,,,2023,3,세출,1878000,0,744736.8,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,230483000,77632000,13303000,105930000,34233000,S010005212,11700000,B100000001,1,N,경일중학교,,,,2023,3,세출,0,0,2075793.9,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,264510000,76199000,24004000,249661000,117535000,S010005240,12765000,B100000001,1,N,마장중학교,중,3,,2023,3,세출,3000000,0,2218617.2,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,327497000,99328000,18918000,159885000,51840000,S010005271,14280000,B100000001,1,N,개운중학교,중,3,,2023,3,세출,0,0,995182.2,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세출,349284000,98293000,15620000,159802000,148467000,S010005286,12020000,B100000001,1,N,양진중학교,중,3,,2023,3,세출,0,0,888306.1,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세출,296141000,74851000,30870000,102948000,105770000,S010005287,21381000,B100000001,1,N,염경중학교,,,,2023,3,세출,0,0,1172469.4,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세출,263305000,65571000,16680000,71180000,66425000,S010005289,9150000,B100000001,1,N,효문중학교,,,,2023,3,세출,0,0,1836981.3,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,342265000,121703000,62790000,229406000,152936000,S010005366,11900000,B100000001,1,N,상암중학교,중,3,,2023,3,세출,0,0,904715.1,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세출,193500000,91369000,26996000,175954000,152908000,S010005497,16550000,B100000001,1,N,수명중학교,,,,2023,3,세출,20000000,0,1207267.4,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,249646000,249057000,35450000,210163000,100863000,S010005510,18300000,B100000001,1,N,진관중학교,중,3,,2023,3,세출,10000000,0,823260.1,
공립,3,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세출,278217000,148706000,26450000,236625000,145776000,S010005515,50310000,B100000001,1,N,목운중학교,,,,2023,3,세출,0,0,640234.1,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,231546000,102705000,35479000,98782000,40966000,S010005516,11036000,B100000001,1,N,솔샘중학교,,,,2023,3,세출,0,0,1338082.3,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,208084000,160310000,37000000,127525000,98324000,S010005519,11270000,B100000001,1,N,인왕중학교,중,3,,2023,3,세출,0,0,1722555,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세출,237042000,114216000,29145000,145317000,78992000,S010005520,19570000,B100000001,1,N,문현중학교,,,,2023,3,세출,0,0,1248564,
공립,3,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세출,377136000,164764000,15880000,95320000,69589000,S010005526,3000000,B100000001,1,N,강명중학교,,,,2023,3,세출,0,0,1000950.3,
공립,3,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세출,236649000,167038000,34577000,135120000,76624000,S010005540,13590000,B100000001,1,N,강동중학교,중,3,,2023,3,세출,0,0,1060060.7,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,337953000,120735000,30340000,261547000,67890000,S010005561,15150000,B100000001,1,N,신도중학교,중,3,,2023,3,세출,0,0,717396.7,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,290712000,113401000,27600000,113658000,94327000,S010005569,23300000,B100000001,1,N,창천중학교,중,3,,2023,3,세출,0,0,1811469.9,
공립,3,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세출,310360000,143334000,39660000,119691000,93143000,S010005571,12400000,B100000001,1,N,천왕중학교,,,,2023,3,세출,0,0,877396.8,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세출,305700000,76722000,17045000,172045000,62419000,S010005592,11620000,B100000001,1,N,가재울중학교,중,3,,2023,3,세출,0,0,967842.6,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세출,281372000,82406000,18848000,108415000,44317000,S010005593,10530000,B100000001,1,N,위례솔중학교,중,3,,2023,3,세출,0,0,1168925.1,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,322802000,181083000,19814000,130920000,65230000,S010005595,14745000,B100000001,1,N,길음중학교,중,3,,2023,3,세출,2000000,0,816623.1,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세출,311423000,145307000,14852000,136909000,112637000,S010005596,12500000,B100000001,1,N,마곡중학교,중,3,,2023,3,세출,0,0,1198738.6,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세출,352693000,177396000,34700000,131570000,133765000,S010005612,15000000,B100000001,1,N,숭곡중학교,,,,2023,3,세출,0,0,1292238.5,
공립,3,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,361744000,113309000,26130000,187738000,71390000,S010005829,15900000,B100000001,1,N,세곡중학교,중,3,,2023,3,세출,0,0,736443.1,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세출,472378000,94455000,12878000,154930000,59713000,S010006041,17500000,B100000001,1,N,송례중학교,,,,2023,3,세출,0,0,599154.2,
공립,3,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,314796000,118399000,15300000,78226000,91391000,S010006334,12500000,B100000001,1,N,내곡중학교,중,3,,2023,3,세출,2000,0,1612823.5,
공립,3,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세출,233359000,51689000,15500000,179570000,88553000,S010006401,16960000,B100000001,1,N,항동중학교,,,,2023,3,세출,1000,0,1264863.9,
공립,3,서울특별시 영등포구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세출,345193000,62248000,13330000,99460000,57845000,S010006402,19345000,B100000001,1,N,신길중학교,중,3,,2023,3,세출,0,0,848609.4,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세출,284999000,67161000,20380000,130671000,106260000,S010006403,28957000,B100000001,1,N,마곡하늬중학교,,,,2023,3,세출,0,0,964392.7,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세출,463837000,184829000,40461000,269492000,121623000,S010006434,26918000,B100000001,1,N,해누리중학교,중,3,,2023,3,세출,0,0,1682614,
공립,3,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세출,439019000,132848000,25200000,193593000,157991000,S010006545,29882000,B100000001,1,N,강빛중학교,,,,2023,3,세출,0,0,3720657.8,
공립,4,서울특별시 송파구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,20000000,40400000,0,76566000,0,S010000370,863681000,B100000001,1,N,가락고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 강남구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,24000000,54000000,0,30000000,0,S010000373,758370000,B100000001,1,N,개포고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 강남구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,20000000,380508000,0,0,0,S010000375,933000000,B100000001,1,N,경기고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 강남구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,20000000,14150000,0,425570000,0,S010000376,1119314000,B100000001,1,N,경기여자고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 성북구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,30000000,25048000,0,0,0,S010000377,862960000,B100000001,1,N,경동고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 종로구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,50000000,62000000,0,0,0,S010000379,830531000,B100000001,1,N,경복고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 구로구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,20000000,13720000,0,95550000,0,S010000383,1072056000,B100000001,1,N,경인고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 구로구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,30000000,14800000,0,54121000,0,S010000388,839576000,B100000001,1,N,고척고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 강서구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,50000000,25580000,0,132337000,0,S010000389,805675000,B100000001,1,N,공항고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 영등포구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,15000000,24600000,0,0,0,S010000390,876393000,B100000001,1,N,관악고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 광진구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,24000000,126100000,0,87252000,0,S010000391,988680000,B100000001,1,N,광남고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 광진구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,24000000,21630000,0,94728000,0,S010000395,698515000,B100000001,1,N,광양고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 구로구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,25000000,39006000,0,0,0,S010000398,873870000,B100000001,1,N,구로고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 구로구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,30500000,12200000,0,65051000,0,S010000399,823876000,B100000001,1,N,구일고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 강남구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,30000000,7650000,0,0,0,S010000400,756491000,B100000001,1,N,압구정고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 양천구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,30000000,10700000,0,0,0,S010000401,810869000,B100000001,1,N,금옥여자고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 금천구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,15000000,13000000,0,0,0,S010000402,840898000,B100000001,1,N,금천고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 노원구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,37190000,6000000,0,0,0,S010000404,773736000,B100000001,1,N,노원고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 관악구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,25000000,37178000,0,0,0,S010000406,835774000,B100000001,1,N,당곡고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 영등포구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,48802000,6137000,0,0,19800000,S010000410,907223000,B100000001,1,N,대영고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 금천구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,30000000,44500000,0,72031000,0,S010000419,834778000,B100000001,1,N,독산고등학교,,,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 동작구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,41000000,26520000,0,0,0,S010000427,872471000,B100000001,1,N,동작고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 강동구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,15000000,43050000,0,0,0,S010000428,808586000,B100000001,1,N,둔촌고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 중랑구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,25000000,6600000,0,52265000,0,S010000430,832389000,B100000001,1,N,면목고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 강동구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,20000000,83300000,0,0,0,S010000434,765855000,B100000001,1,N,명일여자고등학교,고,4,,2023,4,세입,,,,일반고등학교
공립,4,서울특별시 성동구,서울특별시교육청,서울특별시교육청,B100000001,N,복식부기,예산세입,25000000,37100000,0,0,0,S010000436,762742000,B100000001,1,N,무학여자고등학교,,,,2023,4,세입,,,,일반고등학교
